id,customer_id,end_date,start_date,subscription_period,price
722,9883,2015-11-28 19:10:07,2014-11-26 06:40:15,annual,500
748,9884,2015-11-29 04:07:31,2014-11-26 16:07:22,annual,500
788,9885,2015-11-29 12:10:58,2014-11-27 00:10:58,annual,500
823,9886,2015-11-29 21:12:00,2014-11-27 09:11:43,annual,500
854,9887,2014-12-30 04:55:45,2014-11-27 16:55:32,monthly,50
862,9888,2015-11-30 06:43:21,2014-11-27 18:43:05,annual,500
904,9889,2015-11-30 23:23:20,2014-11-28 10:52:44,annual,500
909,9890,2015-12-01 01:36:05,2014-11-28 13:06:27,annual,500
912,9891,2015-12-01 02:14:41,2014-11-28 13:44:09,annual,500
921,9892,2015-12-01 03:21:02,2014-11-28 14:51:32,annual,500
928,9893,2015-12-01 04:29:32,2014-11-28 16:29:32,annual,500
937,9894,2014-12-31 08:00:54,2014-11-28 18:59:46,monthly,50
939,9895,2015-12-01 08:38:35,2014-11-28 19:39:39,annual,500
947,9896,2015-12-01 11:02:02,2014-11-28 22:31:34,annual,500
959,9897,2015-12-01 14:35:50,2014-11-29 02:06:08,annual,500
950,9898,2015-12-01 12:32:38,2014-11-29 00:32:22,annual,500
968,9899,2015-12-01 16:12:18,2014-11-29 04:12:18,annual,500
977,9900,2015-12-01 18:57:07,2014-11-29 05:58:18,annual,500
984,4340,2014-12-31 19:09:41,2014-11-29 07:09:41,monthly,50
969,9901,2015-12-01 16:31:17,2014-11-29 04:31:16,annual,500
987,9902,2015-12-01 20:26:30,2014-11-29 07:57:03,annual,500
979,9903,2015-12-01 19:10:37,2014-11-29 06:11:34,annual,500
1029,9904,2015-01-01 02:11:39,2014-11-29 13:42:06,monthly,50
1043,9905,2014-11-29 14:47:57,2013-08-03 17:39:21,monthly,50
998,9906,2015-12-01 22:14:36,2014-11-29 10:14:20,annual,500
1005,9907,2015-12-01 23:54:57,2014-11-29 11:24:51,annual,500
1023,9908,2015-12-02 01:03:50,2014-11-29 13:03:49,annual,500
1044,9905,2015-12-02 02:48:08,2014-11-29 14:48:08,annual,500
1001,7188,2015-12-01 22:23:20,2014-11-29 10:23:20,annual,500
1019,9909,2015-12-02 01:15:10,2014-11-29 12:45:18,annual,500
1036,9910,2015-12-02 02:11:08,2014-11-29 14:11:08,annual,500
994,9911,2015-12-01 21:44:51,2014-11-29 09:14:36,annual,500
1016,9912,2015-01-01 00:29:44,2014-11-29 12:29:44,monthly,50
1026,9913,2015-12-02 02:07:16,2014-11-29 13:36:50,annual,500
1052,9914,2015-12-02 03:46:48,2014-11-29 15:16:47,annual,500
1058,9915,2015-12-02 04:46:32,2014-11-29 16:16:51,annual,500
1068,9916,2015-12-02 06:09:59,2014-11-29 17:09:17,annual,500
1082,9917,2015-12-02 06:41:33,2014-11-29 17:42:26,annual,500
1099,9918,2015-12-02 07:21:42,2014-11-29 19:21:41,annual,500
1094,4407,2015-12-02 06:49:50,2014-11-29 18:49:37,annual,500
1070,1529,2015-12-02 05:11:49,2014-11-29 17:11:49,annual,500
1085,9919,2015-12-02 07:18:44,2014-11-29 18:19:07,annual,500
1095,9920,2015-12-02 07:21:51,2014-11-29 18:51:35,annual,500
1111,9921,2015-12-02 08:27:51,2014-11-29 19:58:15,annual,500
1066,4400,2015-12-02 05:21:56,2014-11-29 16:52:29,annual,500
1092,9922,2015-12-02 07:18:53,2014-11-29 18:49:16,annual,500
1137,9923,2015-12-02 11:06:50,2014-11-29 23:06:50,annual,500
1129,1532,2015-12-02 10:05:33,2014-11-29 22:05:33,annual,500
1145,9924,2015-12-02 13:02:26,2014-11-30 00:01:26,annual,500
1153,9925,2015-12-02 13:56:39,2014-11-30 01:26:03,annual,500
1133,9926,2015-12-02 11:27:35,2014-11-29 22:28:34,annual,500
1157,9927,2015-12-02 14:13:25,2014-11-30 01:43:45,annual,500
1165,9928,2015-12-02 15:18:20,2014-11-30 02:19:02,annual,500
1175,9929,2015-12-02 15:30:12,2014-11-30 03:30:12,annual,500
1127,9930,2015-12-02 11:00:33,2014-11-29 22:01:09,annual,500
1142,9931,2015-12-02 11:41:03,2014-11-29 23:41:03,annual,500
1154,9932,2015-12-02 14:09:32,2014-11-30 01:39:46,annual,500
1176,9933,2015-12-02 15:37:18,2014-11-30 03:37:17,annual,500
1180,9934,2015-12-02 16:48:52,2014-11-30 04:18:38,annual,500
1199,9935,2015-01-25 10:07:49,2014-01-21 22:07:49,annual,500
1214,9936,2015-01-01 21:19:26,2014-11-30 08:19:41,monthly,50
1241,9937,2015-12-03 00:31:04,2014-11-30 12:31:04,annual,500
1252,9938,2015-12-03 02:18:25,2014-11-30 13:48:15,annual,500
25,7053,2015-01-01 23:13:33,2014-10-27 14:46:31,monthly,50
1223,9939,2015-01-01 21:24:00,2014-11-30 09:24:00,monthly,50
1236,9940,2015-12-02 23:45:48,2014-11-30 11:16:22,annual,500
1196,9941,2014-12-03 16:58:02,2013-11-30 04:58:02,annual,500
1256,9942,2015-12-03 03:08:53,2014-11-30 14:38:18,annual,500
1201,9943,2015-02-07 16:33:52,2014-02-04 04:33:52,annual,500
1213,9944,2015-12-02 21:09:11,2014-11-30 08:09:34,annual,500
1227,9945,2015-12-02 23:01:45,2014-11-30 10:32:21,annual,500
1260,9946,2015-12-03 03:42:51,2014-11-30 15:13:15,annual,500
1268,9947,2015-12-03 04:11:18,2014-11-30 15:41:40,annual,500
1278,9948,2015-12-03 05:18:06,2014-11-30 16:47:52,annual,500
1287,9949,2015-12-03 05:42:44,2014-11-30 17:12:09,annual,500
1296,9950,2015-12-03 05:41:20,2014-11-30 17:41:20,annual,500
1315,9951,2015-12-03 07:22:28,2014-11-30 19:22:26,annual,500
1324,9952,2015-12-03 09:00:26,2014-11-30 20:00:24,annual,500
1341,9953,2015-12-03 09:41:51,2014-11-30 21:11:26,annual,500
1290,9954,2015-12-03 05:22:03,2014-11-30 17:22:03,annual,500
1320,9955,2015-12-03 08:50:35,2014-11-30 19:50:00,annual,500
1344,9956,2015-12-03 09:44:28,2014-11-30 21:15:03,annual,500
1277,9957,2015-12-03 04:41:10,2014-11-30 16:41:10,annual,500
1305,9958,2015-12-03 07:06:07,2014-11-30 18:35:58,annual,500
1333,9959,2015-12-03 09:38:05,2014-11-30 20:37:47,annual,500
1295,9960,2015-12-03 06:39:03,2014-11-30 17:38:40,annual,500
1301,9961,2015-12-03 07:02:21,2014-11-30 18:01:48,annual,500
1323,9962,2015-12-03 08:55:21,2014-11-30 19:56:19,annual,500
1340,9963,2015-12-03 09:09:42,2014-11-30 21:09:42,annual,500
1348,9964,2015-12-03 10:07:40,2014-11-30 21:38:12,annual,500
1370,9965,2015-01-02 11:36:21,2014-11-30 22:37:25,monthly,50
1411,9966,2015-12-03 12:31:38,2014-11-30 23:31:25,annual,500
1428,9967,2015-12-03 12:58:51,2014-11-30 23:58:20,annual,500
1410,9969,2015-12-03 12:30:11,2014-11-30 23:30:47,annual,500
1425,9970,2015-12-03 12:54:31,2014-11-30 23:55:37,annual,500
1351,9971,2015-12-03 10:22:49,2014-11-30 21:52:24,annual,500
1362,9972,2015-12-03 11:23:46,2014-11-30 22:24:07,annual,500
1381,9973,2015-12-03 10:54:43,2014-11-30 22:54:43,annual,500
1364,9974,2015-12-03 11:28:55,2014-11-30 22:28:07,annual,500
1375,9975,2015-12-03 11:52:41,2014-11-30 22:53:03,annual,500
1413,9976,2015-12-03 12:32:56,2014-11-30 23:33:19,annual,500
1421,9977,2015-12-03 12:51:11,2014-11-30 23:51:20,annual,500
18,9867,2015-01-02 21:12:51,2014-11-01 07:34:36,monthly,50
1458,9980,2014-12-08 02:43:22,2013-12-04 14:43:22,annual,500
1087,9985,2015-12-04 10:11:02,2013-12-01 21:00:40,annual,500
1504,6145,2014-12-08 15:40:23,2013-12-05 03:40:23,annual,500
1512,7260,2014-12-07 06:09:21,2013-12-03 18:09:21,annual,500
1518,9989,2015-02-01 06:25:43,2013-01-28 18:25:43,annual,500
1164,9990,2015-02-05 06:58:06,2014-02-01 18:58:06,annual,500
1528,9993,2015-01-29 05:10:01,2014-01-25 17:10:01,annual,500
1031,9997,2014-12-03 02:15:52,2014-11-29 13:51:01,annual,500
1249,9999,2015-12-05 16:01:11,2013-12-03 02:58:43,annual,500
1590,10005,2014-12-06 09:52:53,2013-12-02 21:52:53,annual,500
1589,10006,2015-12-05 17:32:01,2013-12-03 04:28:46,annual,500
978,10012,2015-12-06 17:52:50,2013-12-04 04:50:46,annual,500
1641,10013,2015-03-07 00:09:29,2013-03-04 12:09:29,annual,500
6595,7297,2014-12-05 15:11:26,2014-06-13 13:53:15,monthly,50
76,9809,2014-12-06 02:01:31,2014-11-02 15:21:40,monthly,50
6661,7306,2014-12-06 02:29:33,2014-10-03 22:36:11,monthly,50
1561,10037,2015-12-08 18:33:22,2013-03-15 05:05:08,annual,500
6736,10045,2015-12-06 17:57:46,2013-12-04 04:53:54,annual,500
6763,10064,2014-12-07 01:03:37,2013-06-13 15:11:40,monthly,50
6883,7344,2015-12-09 15:14:51,2013-12-07 02:12:16,annual,500
6929,1706,2015-11-13 11:41:22,2014-11-10 23:41:13,annual,500
6617,10086,2014-12-10 04:12:09,2013-12-04 01:21:09,annual,500
130,10095,2015-01-13 23:58:59,2014-11-12 10:57:31,monthly,50
129,10097,2015-01-13 23:35:52,2014-11-12 10:35:01,monthly,50
135,10098,2015-01-14 05:42:20,2014-11-12 16:36:41,monthly,50
155,10104,2015-01-15 01:20:09,2014-11-13 12:19:44,monthly,50
157,10105,2015-01-15 02:02:43,2014-11-13 13:00:29,monthly,50
163,10107,2015-01-15 06:41:12,2014-11-13 17:26:07,monthly,50
177,10110,2015-01-15 17:06:45,2014-11-14 04:02:49,monthly,50
182,10111,2015-01-16 03:32:11,2014-11-14 14:27:31,monthly,50
196,10114,2015-01-16 09:25:05,2014-11-14 20:23:18,monthly,50
7150,10118,2015-01-09 14:30:23,2014-08-06 02:00:46,monthly,50
212,10119,2015-01-17 04:45:50,2014-11-15 15:45:20,monthly,50
232,7111,2015-01-17 22:42:04,2014-11-16 09:40:00,monthly,50
6991,7352,2014-12-17 00:48:44,2013-12-06 00:58:56,annual,500
255,10124,2015-01-18 17:10:28,2014-11-17 04:07:53,monthly,50
265,10127,2015-01-18 22:33:17,2014-11-17 09:31:13,monthly,50
277,10129,2015-01-19 11:25:26,2014-11-17 22:23:31,monthly,50
730,10132,2015-11-29 00:51:48,2014-11-26 11:52:37,annual,500
293,10133,2015-01-20 00:46:02,2014-11-18 11:44:04,monthly,50
12953,10135,2015-01-25 13:36:00,2014-01-22 01:36:00,annual,500
12974,10136,2015-02-03 02:33:00,2013-01-30 14:33:00,annual,500
12984,10137,2015-02-10 23:38:00,2013-02-07 11:38:00,annual,500
12998,10138,2015-08-06 02:26:00,2014-08-03 14:26:00,annual,500
13017,10140,2015-05-13 04:34:00,2012-05-10 16:34:00,annual,500
13033,10141,2015-03-29 19:10:00,2013-03-27 07:10:00,annual,500
13046,10142,2015-06-03 04:12:00,2013-05-31 16:12:00,annual,500
13066,10143,2015-01-22 15:25:00,2014-01-19 03:25:00,annual,500
13070,10144,2015-10-29 04:44:00,2014-10-26 16:44:00,annual,500
13092,10145,2015-08-09 15:41:00,2014-08-07 03:41:00,annual,500
13107,10146,2015-03-26 04:35:00,2014-03-23 16:35:00,annual,500
13138,10147,2015-10-04 15:20:00,2013-10-02 03:20:00,annual,500
13144,10148,2015-01-26 09:34:00,2013-01-22 21:34:00,annual,500
13157,10149,2015-02-05 16:27:00,2014-02-02 04:27:00,annual,500
13181,10150,2015-09-26 19:51:00,2014-09-24 07:51:00,annual,500
13192,10151,2015-01-13 11:46:00,2014-01-09 23:46:00,annual,500
13203,10152,2015-02-15 10:21:00,2014-02-11 22:21:00,annual,500
13222,10153,2015-03-27 02:24:00,2014-03-24 14:24:00,annual,500
13236,10154,2015-03-27 03:37:00,2014-03-24 15:37:00,annual,500
13250,10155,2015-12-04 15:38:00,2013-12-02 03:38:00,annual,500
13265,10156,2015-02-15 14:28:00,2014-02-12 02:28:00,annual,500
13288,10157,2015-12-04 13:16:00,2013-12-02 01:16:00,annual,500
13304,10158,2015-01-27 14:45:00,2014-01-24 02:45:00,annual,500
13336,10159,2015-01-27 03:51:00,2014-01-23 15:51:00,annual,500
13356,10160,2015-03-29 19:48:00,2014-03-27 07:48:00,annual,500
13375,10161,2015-02-03 06:25:00,2014-01-30 18:25:00,annual,500
13388,10162,2015-01-18 17:47:00,2014-01-15 05:47:00,annual,500
13418,10163,2015-02-06 15:24:00,2014-02-03 03:24:00,annual,500
13431,10164,2015-02-07 08:57:00,2014-02-03 20:57:00,annual,500
13446,10165,2015-01-16 00:10:00,2014-01-12 12:10:00,annual,500
13468,10166,2015-01-27 07:38:00,2014-01-23 19:38:00,annual,500
13477,10167,2015-01-25 15:53:00,2014-01-22 03:53:00,annual,500
13492,10168,2015-02-06 18:09:00,2014-02-03 06:09:00,annual,500
13506,10169,2015-01-30 15:01:00,2014-11-02 22:33:00,annual,500
13520,10170,2015-02-07 09:52:00,2014-02-03 21:52:00,annual,500
13538,10171,2015-01-30 10:30:00,2014-01-26 22:30:00,annual,500
13542,10172,2015-01-22 07:52:00,2014-01-18 19:52:00,annual,500
13554,10173,2015-02-07 10:16:00,2014-02-03 22:16:00,annual,500
13565,10174,2015-01-23 05:24:00,2012-01-19 17:24:00,annual,500
13586,10175,2015-01-24 14:21:00,2014-01-21 02:21:00,annual,500
13597,10176,2015-01-25 09:49:00,2014-01-21 21:49:00,annual,500
13612,10177,2015-01-31 06:08:00,2014-01-27 18:08:00,annual,500
13627,10178,2015-01-31 11:12:00,2013-01-27 23:12:00,annual,500
13652,10179,2015-02-08 05:34:00,2014-02-04 17:34:00,annual,500
13668,10180,2015-02-06 23:04:00,2014-02-03 11:04:00,annual,500
13689,10181,2015-02-07 20:19:00,2014-02-04 08:19:00,annual,500
13703,10182,2015-02-07 12:27:00,2014-02-04 00:27:00,annual,500
13723,10183,2015-05-24 10:28:00,2014-05-21 22:28:00,annual,500
13738,10184,2015-02-08 12:20:00,2014-02-05 00:20:00,annual,500
13762,10185,2015-01-28 09:58:00,2014-01-24 21:58:00,annual,500
13776,10186,2015-02-05 00:34:00,2014-02-01 12:34:00,annual,500
13791,10187,2015-02-08 02:46:00,2014-02-04 14:46:00,annual,500
13815,10188,2015-02-03 14:13:00,2013-01-31 02:13:00,annual,500
13829,10189,2015-02-03 21:20:00,2014-01-31 09:20:00,annual,500
13851,10190,2015-02-08 16:55:00,2014-02-05 04:55:00,annual,500
13863,10191,2015-02-08 10:16:00,2014-02-04 22:16:00,annual,500
13880,10192,2015-02-04 09:46:00,2014-01-31 21:46:00,annual,500
13907,10193,2015-02-07 02:48:00,2014-02-03 14:48:00,annual,500
13931,10194,2015-02-14 11:44:00,2014-02-10 23:44:00,annual,500
13951,10195,2015-02-18 19:42:00,2014-02-15 07:47:00,annual,500
13965,10196,2015-02-21 12:19:00,2014-02-18 00:19:00,annual,500
13982,10197,2015-02-23 08:28:00,2014-02-19 20:28:00,annual,500
14007,10198,2015-09-27 02:50:00,2013-09-24 14:50:00,annual,500
14036,10199,2015-03-02 11:29:00,2014-02-27 23:29:00,annual,500
14060,10200,2015-02-04 17:18:00,2014-03-28 05:27:00,annual,500
14072,10201,2015-03-18 13:12:00,2013-03-16 01:12:00,annual,500
14098,10202,2015-04-02 05:11:00,2014-11-10 02:37:00,annual,500
14116,10203,2015-03-21 15:33:00,2014-03-19 03:33:00,annual,500
14129,10204,2015-03-22 01:28:00,2014-03-19 13:28:00,annual,500
14141,10205,2015-02-07 08:34:00,2014-02-03 20:34:00,annual,500
14159,10206,2015-03-31 13:09:00,2014-03-29 01:09:00,annual,500
14181,10207,2015-03-24 04:28:00,2014-03-21 16:28:00,annual,500
14190,10208,2015-04-02 03:39:00,2014-03-30 15:39:00,annual,500
14205,10209,2015-04-02 10:15:00,2013-03-30 22:15:00,annual,500
14233,10210,2015-04-03 07:51:00,2014-03-31 19:51:00,annual,500
14239,10211,2015-04-01 04:21:00,2014-03-29 16:21:00,annual,500
14267,10212,2015-04-03 21:37:00,2014-04-01 09:37:00,annual,500
14295,10213,2015-04-04 09:10:00,2014-04-01 21:10:00,annual,500
14303,10214,2015-04-04 13:36:00,2014-04-02 01:36:00,annual,500
14322,10215,2015-04-04 20:53:00,2014-04-02 08:53:00,annual,500
14336,10216,2015-04-22 06:23:00,2014-04-19 18:23:00,annual,500
14363,10217,2015-04-05 06:49:00,2014-04-02 18:49:00,annual,500
14380,10218,2015-04-05 11:40:00,2014-04-02 23:40:00,annual,500
14392,10219,2015-04-05 14:15:00,2014-04-03 02:15:00,annual,500
14402,10220,2015-04-05 15:37:00,2014-04-03 03:37:00,annual,500
14421,10221,2015-04-06 00:20:00,2014-04-03 12:20:00,annual,500
14444,10222,2015-04-06 02:40:00,2014-04-03 14:40:00,annual,500
14453,10223,2015-04-06 04:19:00,2014-04-03 16:19:00,annual,500
12952,10224,2015-01-25 13:32:00,2014-01-22 01:32:00,annual,500
12967,10225,2015-02-02 10:51:00,2013-01-29 22:51:00,annual,500
13014,10227,2015-12-04 05:03:00,2013-12-01 17:03:00,annual,500
13031,10228,2015-02-05 23:13:00,2014-02-02 11:13:00,annual,500
13045,10229,2015-06-03 22:17:00,2014-06-01 10:17:00,annual,500
13053,10230,2015-09-26 14:26:00,2014-09-24 02:26:00,annual,500
13065,10231,2015-03-26 03:03:00,2014-03-23 15:03:00,annual,500
13080,10232,2015-06-03 11:16:00,2014-05-31 23:16:00,annual,500
13085,10233,2015-07-06 06:39:00,2013-07-03 18:39:00,annual,500
13103,10234,2015-06-03 13:47:00,2014-06-01 01:47:00,annual,500
13123,10235,2015-02-05 13:57:00,2014-02-02 01:57:00,annual,500
13135,10236,2015-10-04 04:17:00,2013-10-01 16:17:00,annual,500
13158,10237,2015-08-09 18:41:00,2014-08-07 06:41:00,annual,500
13173,10238,2015-03-26 06:34:00,2014-03-23 18:34:00,annual,500
13213,10240,2015-11-29 06:57:00,2013-11-26 18:57:00,annual,500
13248,10241,2015-12-04 09:02:00,2013-12-01 21:02:00,annual,500
13264,10242,2015-12-05 22:36:00,2013-12-03 10:36:00,annual,500
13277,10243,2015-12-06 10:17:00,2013-12-03 22:17:00,annual,500
13289,10244,2014-12-07 18:06:00,2013-12-04 06:06:00,annual,500
13307,10245,2015-01-02 02:03:00,2013-12-29 14:03:00,annual,500
13330,10246,2015-01-04 19:04:00,2014-01-01 07:04:00,annual,500
13342,10247,2014-12-25 02:11:00,2013-12-21 14:11:00,annual,500
13349,10248,2014-12-25 07:48:00,2012-12-21 19:48:00,annual,500
13358,10249,2015-01-14 02:40:00,2014-01-10 14:40:00,annual,500
13374,10250,2015-01-06 12:01:00,2013-01-03 00:01:00,annual,500
13391,10251,2015-03-27 09:08:00,2014-03-24 21:08:00,annual,500
13402,10252,2015-01-15 05:12:00,2014-01-11 17:12:00,annual,500
13409,10253,2015-02-08 00:15:00,2014-02-04 12:15:00,annual,500
13421,10254,2015-01-18 16:37:00,2014-01-15 04:37:00,annual,500
13444,10255,2015-12-04 14:29:00,2013-12-02 02:29:00,annual,500
13454,10256,2015-01-16 12:01:00,2014-01-13 00:01:00,annual,500
13465,10257,2015-01-19 02:32:00,2014-01-15 14:32:00,annual,500
13495,10258,2015-01-20 09:27:00,2014-01-16 21:27:00,annual,500
13530,10259,2015-01-22 01:07:00,2014-01-18 13:07:00,annual,500
13561,10260,2015-03-27 14:09:00,2014-03-25 02:09:00,annual,500
13581,10261,2015-01-24 09:06:00,2014-01-20 21:06:00,annual,500
13611,10262,2015-01-31 05:11:00,2014-01-27 17:11:00,annual,500
13622,10263,2015-02-08 11:00:00,2014-02-04 23:00:00,annual,500
13631,10264,2015-02-08 18:26:00,2014-02-05 06:26:00,annual,500
13647,10265,2015-02-09 13:42:00,2014-02-06 01:42:00,annual,500
13675,10266,2015-02-01 10:58:00,2014-01-28 22:58:00,annual,500
13694,10267,2015-02-01 21:39:00,2014-01-29 09:39:00,annual,500
13700,10268,2015-02-08 09:02:00,2014-02-04 21:02:00,annual,500
12962,10270,2015-02-12 05:16:00,2014-02-08 17:16:00,annual,500
12986,10271,2015-01-02 22:58:00,2014-09-01 10:58:00,monthly,50
13006,10272,2015-07-24 01:08:00,2014-07-21 13:08:00,annual,500
13013,10273,2015-01-03 04:57:00,2014-05-04 11:58:00,monthly,50
13028,10274,2015-08-09 13:23:00,2014-08-07 01:23:00,annual,500
13061,10275,2015-09-26 14:53:00,2014-09-24 02:53:00,annual,500
13098,10276,2015-02-14 21:22:00,2014-02-11 09:22:00,annual,500
13114,10277,2015-01-26 02:25:00,2014-01-22 14:25:00,annual,500
13121,10278,2015-01-26 03:23:00,2014-01-22 15:23:00,annual,500
13130,10279,2015-02-06 06:50:00,2014-02-02 18:50:00,annual,500
13163,10280,2015-02-05 16:41:00,2014-02-02 04:41:00,annual,500
13188,10281,2015-02-15 07:46:00,2013-06-16 14:42:00,annual,500
13205,10282,2015-01-03 07:36:00,2014-11-01 19:36:00,monthly,50
13214,10283,2015-10-29 14:32:00,2014-10-27 02:32:00,annual,500
13224,10284,2015-04-15 02:30:00,2014-04-12 14:30:00,annual,500
13237,10285,2015-02-07 06:53:00,2014-02-03 18:53:00,annual,500
13244,10286,2015-01-13 16:59:00,2014-01-10 04:59:00,annual,500
13255,10287,2015-01-27 00:06:00,2014-01-23 12:06:00,annual,500
13274,10288,2014-12-21 11:09:00,2013-12-17 23:09:00,annual,500
13286,10289,2015-12-06 16:45:00,2013-12-04 04:45:00,annual,500
13295,10290,2015-02-06 10:55:00,2014-02-02 22:55:00,annual,500
13306,10291,2014-12-31 01:48:00,2013-12-27 13:48:00,annual,500
13315,10292,2015-02-06 11:39:00,2014-02-02 23:39:00,annual,500
13324,10293,2015-03-08 07:23:00,2013-03-05 19:23:00,annual,500
13351,10294,2015-02-08 03:57:00,2014-02-04 15:57:00,annual,500
13371,10295,2015-01-06 08:04:00,2013-01-02 20:04:00,annual,500
13378,10296,2015-01-18 08:44:00,2014-01-14 20:44:00,annual,500
13396,10297,2015-02-07 08:48:00,2014-02-03 20:48:00,annual,500
13412,10298,2015-01-16 06:00:00,2014-10-23 19:12:00,annual,500
13440,10299,2015-01-11 16:28:00,2014-01-08 04:28:00,annual,500
13461,10300,2015-01-18 23:42:00,2014-01-15 11:42:00,annual,500
13481,10301,2015-01-28 08:42:00,2014-01-24 20:42:00,annual,500
13494,10302,2014-02-03 03:38:00,2013-01-30 15:38:00,annual,500
13502,10303,2015-01-28 15:36:00,2014-01-25 03:36:00,annual,500
13517,10304,2015-03-28 17:22:00,2014-03-26 05:22:00,annual,500
13546,10305,2015-01-22 13:53:00,2014-01-19 01:53:00,annual,500
13574,10306,2015-01-23 16:53:00,2014-01-20 04:53:00,annual,500
13601,10307,2015-02-08 18:08:00,2014-02-05 06:08:00,annual,500
13617,10308,2015-02-08 10:58:00,2014-02-04 22:58:00,annual,500
13626,10309,2015-01-31 08:50:00,2014-01-27 23:22:00,annual,500
13640,10310,2015-02-08 14:48:00,2014-02-05 02:48:00,annual,500
13656,10311,2015-02-08 11:27:00,2014-02-04 23:27:00,annual,500
14463,10312,2015-04-06 05:31:00,2014-04-03 17:31:00,annual,500
14477,10313,2015-04-06 07:57:00,2014-04-03 19:57:00,annual,500
14503,10314,2015-04-06 12:55:00,2014-04-04 00:55:00,annual,500
14511,10315,2015-04-06 14:03:00,2014-04-04 02:03:00,annual,500
14539,10316,2015-04-19 04:09:00,2014-04-16 16:09:00,annual,500
14565,10317,2015-04-07 13:39:00,2014-04-05 01:39:00,annual,500
14584,10318,2015-04-08 19:36:00,2014-04-06 07:36:00,annual,500
14602,10319,2015-06-13 03:59:00,2014-06-10 15:59:00,annual,500
14647,10320,2015-04-22 23:13:00,2013-04-20 11:13:00,annual,500
14675,10321,2015-07-27 02:14:00,2014-07-24 14:14:00,annual,500
14690,10322,2015-04-06 04:12:00,2014-04-03 16:12:00,annual,500
14709,10323,2015-05-05 22:47:00,2014-05-03 10:47:00,annual,500
14717,10324,2015-05-11 01:18:00,2014-05-08 13:18:00,annual,500
14735,10325,2015-04-30 14:24:00,2014-04-28 02:24:00,annual,500
14742,10326,2014-05-04 09:56:00,2014-04-01 21:56:00,monthly,50
14762,10327,2015-05-09 19:39:00,2014-05-07 07:39:00,annual,500
14806,10328,2015-05-09 03:18:00,2014-05-06 15:18:00,annual,500
14815,10329,2015-05-25 09:45:00,2014-05-22 21:45:00,annual,500
14830,10330,2015-06-01 21:32:00,2014-05-30 09:32:00,annual,500
14842,10331,2015-05-24 22:18:00,2014-05-22 10:18:00,annual,500
14853,10332,2015-06-02 12:06:00,2013-05-31 00:06:00,annual,500
14861,10333,2015-06-03 03:15:00,2014-05-31 15:15:00,annual,500
14869,10334,2015-06-02 01:47:00,2014-05-30 13:47:00,annual,500
14895,10335,2015-06-02 13:08:00,2013-05-31 01:08:00,annual,500
14902,10336,2015-05-30 07:15:00,2014-05-27 19:15:00,annual,500
14915,10337,2015-06-01 09:01:00,2014-05-29 21:01:00,annual,500
14923,10338,2015-06-01 18:00:00,2013-05-30 06:00:00,annual,500
14936,10339,2015-07-12 12:28:00,2014-07-10 00:28:00,annual,500
14955,10340,2015-07-30 06:49:00,2014-07-27 18:49:00,annual,500
14966,10341,2015-05-20 04:25:00,2014-05-17 16:25:00,annual,500
14973,10342,2015-06-03 02:20:00,2014-05-31 14:20:00,annual,500
15005,10343,2015-06-02 17:58:00,2013-05-31 05:58:00,annual,500
15013,10344,2015-05-22 08:46:00,2014-05-19 20:46:00,annual,500
15032,10345,2015-05-23 03:40:00,2014-05-20 15:40:00,annual,500
15043,10346,2015-06-04 00:46:00,2014-06-01 12:46:00,annual,500
15066,10347,2015-06-04 12:57:00,2014-06-02 00:57:00,annual,500
15084,10348,2015-06-05 01:42:00,2014-06-02 13:42:00,annual,500
15105,10349,2015-06-05 08:07:00,2014-06-02 20:07:00,annual,500
15124,10350,2015-06-05 15:38:00,2014-06-03 03:38:00,annual,500
15133,10351,2015-06-05 18:16:00,2014-06-03 06:16:00,annual,500
15145,10352,2015-06-05 22:53:00,2014-06-03 10:53:00,annual,500
15155,10353,2015-06-06 01:47:00,2014-06-03 13:47:00,annual,500
15171,10354,2015-06-06 03:36:00,2014-06-03 15:36:00,annual,500
15187,10355,2015-06-06 05:47:00,2014-06-03 17:47:00,annual,500
13681,10356,2015-02-01 14:03:00,2014-01-29 02:03:00,annual,500
13706,10357,2015-02-08 01:51:00,2014-02-04 13:51:00,annual,500
13718,10358,2015-02-08 16:15:00,2014-02-05 04:15:00,annual,500
13728,10359,2015-02-07 00:31:00,2014-02-03 12:31:00,annual,500
13741,10360,2015-02-07 21:09:00,2014-02-04 09:09:00,annual,500
13759,10361,2015-02-08 12:36:00,2014-02-05 00:36:00,annual,500
13767,10362,2015-02-09 11:14:00,2014-02-05 23:14:00,annual,500
13779,10363,2015-02-16 08:46:00,2014-02-12 20:46:00,annual,500
13798,10364,2015-02-03 09:38:00,2012-01-30 21:38:00,annual,500
13811,10365,2015-02-03 12:52:00,2013-01-31 00:52:00,annual,500
13817,10366,2015-02-03 14:43:00,2012-01-31 02:43:00,annual,500
13831,10367,2015-02-08 12:53:00,2014-02-05 00:53:00,annual,500
13842,10368,2015-02-10 03:26:00,2014-02-06 15:26:00,annual,500
13853,10369,2015-02-09 08:27:00,2014-02-05 20:27:00,annual,500
13876,10370,2015-02-08 10:23:00,2014-02-04 22:23:00,annual,500
13901,10371,2015-02-02 08:07:00,2014-02-01 12:45:00,annual,500
13913,10372,2015-02-05 07:28:00,2014-02-01 19:28:00,annual,500
13932,10373,2015-02-07 13:48:00,2014-02-05 03:40:00,annual,500
