Id,CreationDate,Score,ViewCount,Tags,AnswerCount,FavoriteCount
"44161","2019-01-17 18:55:28","1","60","<logistic-regression>","2",""
"44163","2019-01-17 19:26:03","1","66","<convnet><image-classification><prediction>","0",""
"44169","2019-01-18 01:13:24","1","567","<machine-learning><xgboost><data-science-model><boosting>","1",""
"44171","2019-01-18 01:59:16","1","40","<image-classification><image-recognition><reference-request>","0",""
"44176","2019-01-18 06:19:47","1","77","<machine-learning><regularization><matrix-factorisation><embeddings>","1",""
"44177","2019-01-18 06:34:01","0","367","<keras><tensorflow><lstm><cnn><rnn>","2",""
"44180","2019-01-18 08:14:43","2","445","<machine-learning><classification>","3",""
"44188","2019-01-18 10:00:06","1","99","<data-mining><statistics>","2",""
"44190","2019-01-18 10:34:11","1","178","<python><parsing><regex><tokenization>","0","1"
"44192","2019-01-18 10:52:14","6","5231","<regression><visualization><seaborn>","1","2"
"44195","2019-01-18 11:19:02","1","26","<machine-learning><time-series><predictive-modeling><preprocessing><forecast>","0",""
"44199","2019-01-18 12:03:01","1","122","<python><orange><tsne>","0",""
"44202","2019-01-18 14:09:33","1","92","<text-mining>","1",""
"44205","2019-01-18 15:08:49","1","956","<nlp><text-mining><word2vec><information-retrieval>","1","1"
"44206","2019-01-18 15:16:41","1","627","<machine-learning><neural-network><deep-learning><classification><keras>","2","2"
"44213","2019-01-18 18:34:24","0","412","<machine-learning><activation-function>","1",""
"44215","2019-01-18 18:55:33","1","418","<machine-learning><scikit-learn><nlp><accuracy><sentiment-analysis>","1",""
"44219","2019-01-18 20:08:23","2","569","<python><scikit-learn><imbalanced-learn><smotenc>","1","0"
"44220","2019-01-18 23:39:21","1","254","<machine-learning><python><classification><text-mining><algorithms>","1",""
"44222","2019-01-19 02:31:59","0","359","<python><numpy><gaussian><noise>","1",""
"44223","2019-01-19 04:45:03","1","244","<machine-learning-model><data-science-model><model-selection><ensemble-modeling>","1","1"
"44224","2019-01-19 08:44:20","3","243","<python><statistics><data><ipython>","2",""
"44225","2019-01-19 09:10:36","3","317","<machine-learning><keras><scikit-learn><feature-scaling><labels>","0","2"
"44228","2019-01-19 10:20:12","0","216","<machine-learning-model>","6",""
"44236","2019-01-19 13:50:02","0","276","<keras><lstm><preprocessing><feature-scaling>","1",""
"44242","2019-01-19 17:02:25","0","51","<machine-learning><feature-extraction><word2vec><text>","1",""
"57275","2019-08-08 22:45:18","2","137","<time-series><statistics><similarity><correlation><simulation>","0",""
"57276","2019-08-08 23:09:44","4","83","<cross-validation><model-selection>","1","0"
"61656","2019-10-13 01:46:53","1","52","<neural-network><cnn><pooling>","0",""
"61657","2019-10-13 03:12:07","0","556","<machine-learning><classification><class-imbalance><sampling><imbalanced-learn>","2",""
"61660","2019-10-13 03:59:58","0","7","<categorical-data><encoding>","0",""
"61254","2019-10-04 12:07:20","-1","156","<neural-network><keras><tensorflow><predictive-modeling><lstm>","2",""
"61255","2019-10-04 12:13:13","3","609","<random-forest><decision-trees>","2","1"
"61257","2019-10-04 12:41:12","0","15","<machine-learning><deep-learning><machine-learning-model><multiclass-classification><multilabel-classification>","0",""
"61259","2019-10-04 14:17:47","0","33","<supervised-learning>","0",""
"61260","2019-10-04 14:25:53","0","11","<machine-learning><crawling><web-scraping>","0",""
"61261","2019-10-04 14:45:54","1","92","<machine-learning><classification><binary>","1",""
"61262","2019-10-04 15:02:21","1","481","<reinforcement-learning><dqn><policy-gradients><actor-critic>","2",""
"61263","2019-10-04 15:34:12","0","14","<graphs><representation>","1",""
"61266","2019-10-04 16:27:49","0","18","<neural-network><autoencoder>","1",""
"61268","2019-10-04 17:04:41","-1","128","<python><dataset><clustering><pandas><k-means>","1",""
"61276","2019-10-04 19:26:52","0","27","<machine-learning><data>","0",""
"61278","2019-10-04 20:26:31","0","21","<feature-selection><predictor-importance>","0",""
"61285","2019-10-05 00:42:34","1","45","<python><neural-network><keras>","1","1"
"61286","2019-10-05 03:03:27","0","16","<machine-learning><predictive-modeling>","1",""
"61287","2019-10-05 03:42:22","0","82","<neural-network><activation-function>","1",""
"61289","2019-10-05 05:56:08","0","41","<machine-learning><linear-regression>","2",""
"43913","2019-01-13 11:23:15","1","94","<machine-learning><nlp><information-retrieval><tfidf>","1",""
"43914","2019-01-13 11:25:43","2","78","<machine-learning><python><cnn>","1",""
"43921","2019-01-13 13:43:38","2","59","<machine-learning><neural-network><deep-learning>","2","1"
"43927","2019-01-13 16:59:14","5","6363","<neural-network><keras><tensorflow>","2","1"
"43931","2019-01-13 19:59:20","2","131","<machine-learning><classification><svm><kernel><rbf>","1","1"
"43933","2019-01-13 20:16:37","0","42","<model-selection>","1","1"
"43934","2019-01-13 20:49:29","2","1208","<keras><r><time-series><finance>","2",""
"43935","2019-01-13 21:08:07","1","17","<predictive-modeling><cnn><parameter-estimation>","0",""
"43937","2019-01-13 21:14:35","1","15322","<python><numpy>","3",""
"43938","2019-01-13 21:24:07","2","915","<neural-network><time-series><regression><lstm>","2","1"
"43945","2019-01-14 03:20:14","0","128","<python><scikit-learn><pandas><numpy>","1","1"
"43947","2019-01-14 03:40:07","2","2108","<machine-learning><classification><logistic-regression><multiclass-classification>","2",""
"43953","2019-01-14 08:13:08","2","221","<machine-learning>","2",""
"43954","2019-01-14 08:22:02","0","890","<keras><tensorflow>","1",""
"43963","2019-01-14 11:40:59","2","87","<ensemble>","1",""
"43966","2019-01-14 12:55:14","1","51","<machine-learning><deep-learning><xgboost>","0","1"
"43972","2019-01-14 13:58:22","5","2643","<neural-network><feature-selection><feature-scaling><classifier>","1","1"
"43975","2019-01-14 14:45:29","1","204","<machine-learning><databases>","1",""
"43977","2019-01-14 15:06:23","2","184","<machine-learning><feature-selection><bigdata>","2",""
"43978","2019-01-14 15:33:33","1","1398","<machine-learning><neural-network><training><ai>","3",""
"43986","2019-01-14 17:30:14","1","168","<machine-learning><scikit-learn><predictive-modeling>","1",""
"43993","2019-01-14 18:47:40","0","229","<neural-network><logistic-regression><octave><matrix>","1",""
"43995","2019-01-14 19:18:03","4","79","<distance><k-nn><metric>","3","1"
"44008","2019-01-15 04:02:26","1","196","<nlp><multiclass-classification><search-engine>","2","1"
"44009","2019-01-15 05:56:45","1","912","<machine-learning><svm><feature-scaling><encoding><k-nn>","1",""
"44011","2019-01-15 06:33:28","2","344","<machine-learning><computer-vision><career><linear-algebra>","1",""
"61756","2019-10-15 10:07:25","0","10","<data><bias>","0",""
"61757","2019-10-15 10:22:56","0","94","<backpropagation>","0",""
"61758","2019-10-15 10:23:52","1","36","<machine-learning><python><classification><cnn>","0",""
"61759","2019-10-15 10:24:11","4","347","<neural-network><nlp><ai><chatbot>","1",""
"61761","2019-10-15 10:51:42","1","441","<xgboost><multiclass-classification>","1","1"
"61762","2019-10-15 10:54:53","1","151","<deep-learning><keras><tensorflow><cnn><lstm>","1",""
"61767","2019-10-15 12:53:35","0","23","<linear-regression><data-science-model><usecase>","1",""
"61768","2019-10-15 13:08:21","0","19","<machine-learning><predictive-modeling><data-cleaning><feature-engineering><churn>","0",""
"61770","2019-10-15 13:14:16","0","59","<faster-rcnn>","0",""
"61771","2019-10-15 13:19:59","5","220","<random-forest><xgboost><boosting><variance><bias>","2","1"
"61774","2019-10-15 14:29:59","0","90","<regression><linear-regression><preprocessing><normalization><feature-scaling>","1","1"
"51961","2019-05-14 15:51:10","1","93","<deep-learning><cnn><rnn>","0",""
"51965","2019-05-14 17:41:34","3","89","<classification><ensemble-modeling>","1","2"
"51970","2019-05-14 20:21:28","1","2398","<python><scikit-learn><clustering><cosine-distance>","1",""
"56648","2019-07-30 22:59:03","0","38","<neural-network><keras><lstm><machine-learning-model><recurrent-neural-net>","0",""
"56650","2019-07-31 02:04:50","1","13","<predictive-modeling><linear-regression><categorical-data><counts>","0",""
"56651","2019-07-31 02:38:31","1","86","<nlp><bert>","1",""
"56652","2019-07-31 03:51:20","1","13","<neural-network><word2vec><natural-language-process>","0",""
"56655","2019-07-31 06:15:00","0","63","<python>","1",""
"56658","2019-07-31 06:53:22","1","54","<machine-learning><classification><random-forest><data-science-model>","1",""
"56661","2019-07-31 07:53:09","0","20","<python><lstm><pytorch>","0",""
"56663","2019-07-31 08:42:09","0","33","<deep-learning><hyperparameter-tuning><coursera>","1",""
"56664","2019-07-31 09:03:06","0","160","<cnn><feature-engineering><audio-recognition>","1","1"
"56667","2019-07-31 09:57:25","2","60","<neural-network><beginner>","1",""
"56668","2019-07-31 10:08:51","6","40423","<data-mining><pandas>","3",""
"56671","2019-07-31 10:20:28","0","15","<cnn><image-classification><numpy>","0",""
"56672","2019-07-31 10:34:19","2","168","<feature-selection><random-forest><xgboost>","2",""
"56674","2019-07-31 10:48:38","0","40","<python><beginner>","1",""
"56676","2019-07-31 11:06:16","26","9665","<machine-learning><deep-learning>","7","12"
"56679","2019-07-31 12:14:34","0","18","<neural-network><beginner><activation-function>","0",""
"56682","2019-07-31 13:51:26","1","40","<orange><orange3>","0",""
"61833","2019-10-16 17:40:33","0","13","<data><bigdata>","0",""
"61835","2019-10-16 18:47:50","0","23","<cnn><training><evaluation>","0",""
"61837","2019-10-16 19:25:05","2","94","<keras><word-embeddings><similarity>","1",""
"61839","2019-10-16 19:29:34","3","30","<machine-learning><python><text-mining>","2",""
"61842","2019-10-16 21:50:24","1","30","<image-classification><image-recognition><image-preprocessing>","1",""
"48203","2019-03-29 09:32:51","0","243","<keras><lstm>","1",""
"48208","2019-03-29 10:37:17","1","123","<machine-learning><decision-trees><information-theory>","1","1"
"48211","2019-03-29 11:21:18","1","118","<machine-learning><neural-network><deep-learning><keras><lstm>","0",""
"48216","2019-03-29 12:28:33","1","610","<machine-learning><neural-network><deep-learning><cnn><convolution>","2","0"
"48219","2019-03-29 14:00:59","0","191","<tensorflow>","0",""
"48222","2019-03-29 14:26:47","2","55","<neural-network><training><outlier>","0","1"
"48223","2019-03-29 16:40:23","1","62","<machine-learning><neural-network><deep-learning><tensorflow>","1","1"
"48226","2019-03-29 17:28:04","1","26","<regression>","0",""
"48228","2019-03-29 17:30:33","1","199","<keras>","1",""
"48234","2019-03-29 19:18:44","0","108","<machine-learning><data><distance><k-nn>","2",""
"48235","2019-03-29 20:53:23","0","35","<machine-learning><data><distance><k-nn>","1",""
"48236","2019-03-29 21:07:04","0","516","<machine-learning><scikit-learn><machine-learning-model>","1",""
"48239","2019-03-29 22:21:37","1","88","<machine-learning><data-mining><data><algorithms><association-rules>","0",""
"48242","2019-03-30 01:32:37","1","93","<keras>","1",""
"48246","2019-03-30 06:11:20","3","3704","<machine-learning><tensorflow><metric>","4","1"
"48250","2019-03-30 08:25:31","0","3635","<pandas>","1",""
"48253","2019-03-30 09:39:19","0","556","<keras><tensorflow>","1",""
"48255","2019-03-30 10:05:14","1","225","<machine-learning><optimization><gradient-descent>","1",""
"48257","2019-03-30 11:59:39","2","53","<machine-learning><pac-learning>","1",""
"48262","2019-03-30 15:46:21","2","1072","<python><tensorflow><cnn><image-preprocessing>","1",""
"48263","2019-03-30 15:47:51","1","77","<machine-learning><neural-network><gradient-descent>","1",""
"48264","2019-03-30 16:04:38","2","45","<classification><self-study>","1",""
"48269","2019-03-30 17:19:33","4","438","<machine-learning><random-forest><decision-trees>","1","2"
"48270","2019-03-30 17:47:13","0","23","<machine-learning><neural-network><classification>","1",""
"48271","2019-03-30 18:25:50","1","40","<machine-learning><python><nlp><natural-language-process>","0","0"
"48273","2019-03-30 19:19:46","2","87","<machine-learning><python><keras><tensorflow>","1",""
"48274","2019-03-30 19:42:03","1","307","<word2vec><similarity><natural-language-process><information-retrieval><similar-documents>","0","1"
"48279","2019-03-30 22:29:30","1","187","<keras><scikit-learn><mlp>","2",""
"48282","2019-03-31 02:03:57","1","251","<python><data-mining><cross-validation>","0",""
"48286","2019-03-31 05:54:52","1","566","<classification><clustering><multilabel-classification><labels>","0",""
"48081","2019-03-27 13:15:21","4","549","<machine-learning><classification><vc-theory>","1",""
"48086","2019-03-27 13:52:52","2","83","<machine-learning><deep-learning><audio-recognition>","3","1"
"48093","2019-03-27 15:06:43","1","70","<tensorflow><dataset>","0",""
"48095","2019-03-27 16:00:43","1","97","<machine-learning>","1",""
"48097","2019-03-27 16:39:07","1","1837","<time-series><feature-extraction>","1","1"
"48098","2019-03-27 16:43:04","1","476","<image-preprocessing>","2",""
"48100","2019-03-27 16:54:59","4","6767","<nlp><word-embeddings><bert>","0",""
"48103","2019-03-27 18:58:33","7","422","<machine-learning><pca><hyperparameter>","1","2"
"48105","2019-03-27 19:34:08","1","58","<linear-regression><linear-algebra>","1",""
"48108","2019-03-27 20:29:14","1","53","<machine-learning-model>","1",""
"53134","2019-06-03 14:00:50","0","1653","<deep-learning><tensorflow><rnn>","1",""
"53136","2019-06-03 14:47:45","3","156","<regression><probability>","2",""
"53137","2019-06-03 14:51:02","2","23","<machine-learning><nlp><machine-translation><data-augmentation><text-generation>","0",""
"53138","2019-06-03 14:59:14","8","1158","<multiclass-classification><normalization><data-imputation>","2","5"
"53139","2019-06-03 15:03:36","-1","19","<text-mining><text><text-filter>","1",""
"53141","2019-06-03 15:37:42","1","65","<machine-learning><lstm><rnn>","0",""
"53144","2019-06-03 16:22:39","0","642","<r><time-series><training><forecasting>","1",""
"53145","2019-06-03 16:25:12","1","26","<nlp><similar-documents><vector-space-models>","0",""
"53152","2019-06-03 18:42:34","1","451","<time-series><predictive-modeling><feature-selection>","1",""
"53153","2019-06-03 19:22:04","2","160","<classification><regression><feature-selection><dimensionality-reduction><regularization>","1",""
"53157","2019-06-03 21:46:30","1","68","<embeddings><tsne>","0","1"
"53162","2019-06-04 03:49:31","3","665","<machine-learning><loss-function>","3","1"
"53165","2019-06-04 05:20:25","1","24","<python><pandas>","0",""
"53171","2019-06-04 08:24:06","2","94","<machine-learning><loss-function>","1",""
"53177","2019-06-04 10:26:16","1","45","<pyspark><aws>","0",""
"53178","2019-06-04 10:29:03","2","197","<machine-learning><object-detection><opencv>","1",""
"53181","2019-06-04 11:23:27","2","1145","<classification><random-forest><preprocessing><categorical-data><unbalanced-classes>","5",""
"53182","2019-06-04 11:24:20","1","32","<regression><predictive-modeling><logistic-regression>","1",""
"53185","2019-06-04 11:57:04","1","43","<classification><training><prediction>","1",""
"53191","2019-06-04 13:29:43","1","13","<optimization>","0",""
"53194","2019-06-04 14:09:54","1","34","<training><feature-engineering><feature-extraction><feature-construction>","1","1"
"53195","2019-06-04 14:20:24","0","18","<data-cleaning>","1",""
"53196","2019-06-04 14:22:23","0","76","<python><neural-network><cnn><convolution>","0",""
"53197","2019-06-04 14:33:24","1","61","<machine-learning><data-mining><data><data-wrangling>","1",""
"53198","2019-06-04 14:42:24","2","30","<correlation>","1",""
"53199","2019-06-04 16:09:08","3","282","<time-series><prediction>","3",""
"53201","2019-06-04 16:56:34","1","153","<deep-learning><cnn><convnet><overfitting>","2",""
"53204","2019-06-04 17:26:16","4","192","<machine-learning><javascript>","2",""
"53210","2019-06-04 18:18:46","1","18","<python><image-classification><computer-vision><geospatial>","1",""
"53213","2019-06-04 18:50:38","3","555","<statistics><plotting><matplotlib><distribution>","1",""
"53214","2019-06-04 19:18:58","0","266","<machine-learning><rnn>","0",""
"53215","2019-06-04 20:01:15","0","162","<classification><feature-selection>","1",""
"53217","2019-06-04 20:45:45","1","60","<time-series><forecasting>","1",""
"53222","2019-06-04 23:32:31","1","43","<r><time-series><forecast><graphical-model>","0",""
"53223","2019-06-05 03:06:55","0","110","<tensorflow>","1",""
"53224","2019-06-05 04:32:47","0","65","<machine-learning><python><scikit-learn><linear-regression><kaggle>","2",""
"53225","2019-06-05 05:32:17","0","411","<machine-learning><deep-learning><logistic-regression>","1","1"
"53226","2019-06-05 05:40:59","2","322","<logistic-regression>","2",""
"53228","2019-06-05 06:41:37","1","28","<clustering>","1",""
"53527","2019-06-10 13:07:17","3","104","<cnn>","1",""
"53540","2019-06-10 17:23:02","0","55","<machine-learning><python><feature-selection><visualization>","1",""
"53542","2019-06-10 17:48:56","1","33","<visualization>","1",""
"53545","2019-06-10 18:47:44","1","32","<data-mining><text-mining><sentiment-analysis>","1",""
"53547","2019-06-10 21:25:32","2","63","<machine-learning><classification><tensorflow><image-classification>","1","1"
"53549","2019-06-10 23:04:26","1","20","<nlp><word-embeddings>","0",""
"53550","2019-06-11 01:05:42","1","193","<machine-learning><optimization><genetic-algorithms>","1",""
"57241","2019-08-08 14:44:01","1","21","<probability>","1",""
"57242","2019-08-08 14:44:07","0","131","<python><time-series><visualization><supervised-learning><labels>","0",""
"57243","2019-08-08 15:02:42","0","5088","<python><scikit-learn>","1","0"
"57245","2019-08-08 15:33:39","9","14738","<python><seaborn>","3","3"
"57248","2019-08-08 15:59:38","2","21","<random-forest><decision-trees>","2","0"
"57253","2019-08-08 16:27:50","0","34","<python><time-series><regression><feature-engineering>","0",""
"57254","2019-08-08 17:01:44","1","209","<python><nlp><word2vec><unsupervised-learning><gensim>","1",""
"57255","2019-08-08 17:08:44","8","3127","<xgboost><regularization><lightgbm>","2","4"
"57256","2019-08-08 17:25:02","5","539","<random-forest><decision-trees><algorithms>","3",""
"57265","2019-08-08 19:12:55","1","46","<visualization>","2",""
"57267","2019-08-08 19:45:23","4","258","<machine-learning><neural-network><regularization>","2",""
"61937","2019-10-18 17:13:54","0","58","<probability><vae>","2",""
"61938","2019-10-18 17:48:54","1","16","<python><deep-learning><keras><lstm><sequence-to-sequence>","0",""
"61944","2019-10-18 19:17:05","0","103","<python><pandas><missing-data>","1",""
"61946","2019-10-18 22:08:33","0","63","<python>","0",""
"61947","2019-10-18 22:11:46","1","216","<machine-learning><python><data-augmentation><neural>","1",""
"61949","2019-10-19 03:21:49","2","35","<python><pandas><dataframe>","0",""
"61954","2019-10-19 09:06:26","0","224","<transformer>","1",""
"61956","2019-10-19 10:20:55","0","29","<machine-learning><neural-network><classification>","0",""
"61957","2019-10-19 11:39:35","1","56","<machine-learning><random-forest><feature-engineering>","1",""
"61959","2019-10-19 13:17:21","0","86","<deep-learning><dataset><computer-vision><natural-language-process><google>","0",""
"61961","2019-10-19 15:42:54","0","43","<machine-learning><python><r><data-cleaning><excel>","3",""
"61964","2019-10-19 16:56:33","-1","1273","<python><pandas><dataframe>","1",""
"61968","2019-10-19 21:44:59","0","31","<python><dataframe>","0",""
"61969","2019-10-19 23:31:54","0","489","<neural-network><deep-learning><keras>","0",""
"61971","2019-10-20 00:52:45","0","19","<machine-learning><svm><kernel>","0",""
"61972","2019-10-20 02:23:21","1","33","<neural-network><backpropagation>","1",""
"61974","2019-10-20 03:04:04","0","14","<cnn><autoencoder><vgg16>","0",""
"61975","2019-10-20 03:23:59","1","34","<scikit-learn><pandas><feature-extraction>","0",""
"61976","2019-10-20 04:36:06","2","96","<logistic-regression><mathematics>","1","2"
"61978","2019-10-20 06:35:28","0","11","<python><neural-network>","0",""
"61981","2019-10-20 08:43:55","0","28","<r>","0",""
"61982","2019-10-20 09:51:40","0","120","<keras><regression><multi-output><functional-api>","1",""
"61983","2019-10-20 09:56:39","0","7","<time-series><algorithms>","0",""
"61985","2019-10-20 10:36:30","0","11","<databases><relational-dbms>","0",""
"61987","2019-10-20 11:15:13","0","13","<random-forest><xgboost><multiclass-classification><multilabel-classification><boosting>","0",""
"61988","2019-10-20 11:17:25","0","21","<gan><generative-models>","1",""
"61989","2019-10-20 12:07:49","0","15","<r><machine-learning-model><prediction><categorical-data><encoding>","0",""
"61990","2019-10-20 12:56:05","0","13","<machine-learning><python><deep-learning><machine-learning-model><research>","0",""
"61991","2019-10-20 13:33:13","0","67","<regression><feature-engineering><prediction>","1",""
"61992","2019-10-20 13:34:58","0","19","<machine-learning><python><keras><tensorflow>","0",""
"61993","2019-10-20 14:16:06","1","103","<machine-learning><statistics><variance>","0",""
"61994","2019-10-20 14:36:50","0","23","<deep-learning>","0",""
"61995","2019-10-20 14:40:04","0","26","<classification><encoding>","0",""
"61996","2019-10-20 15:32:43","0","5","<preprocessing><noise>","0",""
"61998","2019-10-20 16:03:31","0","32","<deep-learning><keras><tensorflow><lstm>","1",""
"62000","2019-10-20 17:49:44","0","48","<python><keras><tensorflow><lstm><recurrent-neural-net>","1",""
"62001","2019-10-20 17:50:04","0","4","<distribution><historgram>","0",""
"62002","2019-10-20 17:51:26","2","74","<python><scikit-learn><feature-extraction>","1",""
"62005","2019-10-20 18:58:18","1","434","<nlp><word-embeddings><stanford-nlp>","1",""
"62006","2019-10-20 20:17:20","1","32","<machine-learning><python>","1",""
"62009","2019-10-21 02:05:49","2","90","<neural-network><deep-learning>","0",""
"62011","2019-10-21 04:29:48","0","14","<python><tensorflow><natural-language-process>","0",""
"62012","2019-10-21 06:33:19","1","131","<classification><learning>","0",""
"62013","2019-10-21 06:53:35","0","213","<keras><loss-function><gan>","0",""
"62014","2019-10-21 07:28:24","0","20","<machine-learning><neural-network><deep-learning><classification>","0",""
"53088","2019-06-02 14:51:58","1","77","<python><pandas><numpy>","0",""
"53089","2019-06-02 14:53:58","5","2476","<deep-learning><lstm><apache-spark>","1","1"
"53093","2019-06-02 17:53:47","0","153","<feature-selection><linear-regression><feature-engineering>","3",""
"53094","2019-06-02 17:54:38","2","84","<learning><learning-to-rank>","0","3"
"53097","2019-06-02 18:27:05","3","48","<machine-learning><reinforcement-learning><dynamic-programming>","1","1"
"53100","2019-06-02 19:36:18","4","356","<python><classification><multiclass-classification><naive-bayes-classifier>","1",""
"53104","2019-06-02 22:35:27","-1","40","<python>","1",""
"53106","2019-06-02 23:26:08","0","39","<python><image-preprocessing>","1",""
"53108","2019-06-03 01:03:04","2","67","<machine-learning><neural-network><keras><mlp>","0",""
"53109","2019-06-03 01:37:42","3","102","<classification><perceptron><mlp>","1","1"
"53110","2019-06-03 03:35:58","1","101","<machine-learning><nlp><word2vec><machine-translation>","2",""
"53112","2019-06-03 05:44:46","1","10","<machine-learning><natural-language-process>","0",""
"53113","2019-06-03 05:51:45","0","476","<categorical-data><correlation>","1",""
"53114","2019-06-03 06:01:27","3","4044","<tensorflow><computer-vision><feature-extraction><machine-learning-model><object-detection>","1",""
"53115","2019-06-03 08:58:34","1","29","<orange><orange3>","0",""
"53116","2019-06-03 09:08:50","2","107","<machine-learning><neural-network><time-series><predictive-modeling><linear-regression>","0","0"
"53118","2019-06-03 09:48:55","0","921","<cnn><pytorch><transfer-learning>","1",""
"53120","2019-06-03 10:41:33","0","170","<deep-learning><keras><tensorflow><dataset><cnn>","0",""
"53122","2019-06-03 11:14:12","0","45","<machine-learning>","0","1"
"53125","2019-06-03 12:17:26","2","2856","<csv>","1","1"
"53131","2019-06-03 13:37:36","1","60","<machine-learning><data-cleaning><logistic-regression><feature-engineering>","1",""
"53133","2019-06-03 13:58:38","1","307","<python><r><matlab><sql><julia>","1","1"
"53445","2019-06-08 13:50:33","1","400","<deep-learning><data-mining><cnn><image-recognition><ocr>","1","1"
"53448","2019-06-08 14:25:42","0","2002","<nlp><preprocessing><nltk><text>","1","1"
"53451","2019-06-08 16:10:12","2","152","<python><keras><tensorflow>","2",""
"53457","2019-06-08 19:37:34","1","11368","<keras>","2",""
"53462","2019-06-08 20:46:24","0","54","<machine-learning><classification><nlp><data><bert>","1",""
"53467","2019-06-08 22:41:36","0","16","<machine-learning><deep-learning>","1",""
"53472","2019-06-09 00:10:44","3","147","<machine-learning><deep-learning><classification>","1","0"
"53474","2019-06-09 02:18:04","8","212","<deep-learning><cnn><lstm><rnn><feature-extraction>","3","3"
"53478","2019-06-09 05:10:23","7","546","<python><statistics><visualization><simulation>","3","4"
"53479","2019-06-09 06:22:53","3","226","<python><data-cleaning><apache-spark><pyspark>","0",""
"53480","2019-06-09 07:06:35","3","34","<neural-network><deep-learning><training><normalization>","0","0"
"53486","2019-06-09 13:31:45","2","133","<machine-learning><loss-function>","1",""
"53487","2019-06-09 13:35:10","4","1132","<machine-learning><deep-learning><activation-function>","1","0"
"53488","2019-06-09 15:04:50","3","763","<machine-learning><deep-learning>","2",""
"53489","2019-06-09 15:16:24","0","159","<convnet><computer-vision><data-formats>","1",""
"53493","2019-06-09 18:25:12","1","42","<neural-network><keras>","0",""
"53503","2019-06-10 04:02:56","0","50","<machine-learning><linear-regression><mse>","2",""
"53507","2019-06-10 05:31:30","1","49","<machine-learning><pandas><data-science-model>","1","0"
"53512","2019-06-10 09:08:44","0","44","<r><linear-regression>","2",""
"53513","2019-06-10 09:36:50","3","1944","<machine-learning><python><scikit-learn><pandas><kaggle>","2",""
"53517","2019-06-10 10:37:38","0","46","<machine-learning>","1",""
"53524","2019-06-10 12:24:29","0","21","<machine-learning><svm>","1",""
"48288","2019-03-31 11:33:53","1","312","<apache-hadoop>","0",""
"48289","2019-03-31 11:53:14","1","139","<machine-learning><nlp><data-science-model><nltk>","0",""
"48290","2019-03-31 12:57:04","2","73","<machine-learning><classification><clustering><statistics>","2",""
"48292","2019-03-31 13:46:33","0","54","<dataset><audio-recognition><speech-to-text>","1",""
"48293","2019-03-31 14:02:59","2","77","<pandas><data>","1",""
"48294","2019-03-31 14:28:26","6","1092","<feature-selection><random-forest><feature-engineering>","3","1"
"48295","2019-03-31 14:30:37","1","104","<machine-learning><neural-network><deep-learning>","1",""
"48297","2019-03-31 15:03:52","0","65","<machine-learning><bigdata><sampling>","1",""
"48302","2019-03-31 16:36:55","1","442","<python><pandas><visualization><dataframe><matplotlib>","1","1"
"52969","2019-05-31 11:31:58","1","171","<data-mining>","2","0"
"52974","2019-05-31 12:48:16","0","53","<python>","1",""
"52978","2019-05-31 13:50:08","1","133","<classification><text><binary>","4",""
"52980","2019-05-31 14:12:00","0","29","<model-selection>","0",""
"52981","2019-05-31 14:22:17","0","48","<nlp><topic-model><lda><gensim>","0",""
"52983","2019-05-31 14:46:46","0","28","<r>","1",""
"52986","2019-05-31 15:29:22","2","315","<pandas><sql><seaborn>","2",""
"52987","2019-05-31 15:31:56","1","46","<python><random-forest><matlab>","1",""
"52989","2019-05-31 15:40:23","1","84","<classification>","1","1"
"52992","2019-05-31 16:39:44","0","97","<python><lda-classifier>","1",""
"52993","2019-05-31 16:43:43","0","89","<dataset><named-entity-recognition>","1",""
"52997","2019-05-31 17:46:24","1","499","<reinforcement-learning><q-learning><dqn><deep-network>","1",""
"53000","2019-05-31 18:01:11","0","37","<r>","1",""
"53001","2019-05-31 18:32:24","1","67","<machine-learning><data-mining><bigdata><data-cleaning><preprocessing>","1",""
"53009","2019-05-31 20:51:06","4","266","<python><neural-network>","3","1"
"53012","2019-05-31 23:29:03","1","501","<machine-learning><python><neural-network><deep-learning><keras>","0",""
"53013","2019-05-31 23:42:13","0","39","<machine-learning><random-forest><machine-learning-model>","1",""
"53023","2019-06-01 00:26:32","1","4015","<data><kaggle>","3","1"
"53027","2019-06-01 06:57:13","2","18","<visualization><matplotlib><ipython><3d-reconstruction>","0",""
"53030","2019-06-01 08:48:41","5","269","<cnn><transfer-learning><faster-rcnn><difference>","2",""
"53031","2019-06-01 09:19:54","1","260","<machine-learning><keras><tensorflow>","0",""
"53033","2019-06-01 09:58:54","6","1493","<machine-learning><neural-network><deep-learning><model-selection><hyperparameter-tuning>","3",""
"53035","2019-06-01 11:20:15","1","91","<neural-network><deep-learning><r><hyperparameter-tuning><grid-search>","0",""
"53230","2019-06-05 07:30:51","2","457","<machine-learning><python><scikit-learn><pandas><historgram>","1",""
"53231","2019-06-05 07:40:59","0","20","<machine-learning><deep-learning><logistic-regression>","1",""
"53234","2019-06-05 08:55:54","0","37","<machine-learning>","2",""
"53237","2019-06-05 09:13:51","0","56","<machine-learning>","1",""
"53239","2019-06-05 09:34:48","0","37","<classification><lstm><multiclass-classification><multilabel-classification>","1",""
"53240","2019-06-05 09:39:43","3","108","<machine-learning><machine-learning-model>","0","2"
