PRODUCT,DRAW NUMBER,SEQUENCE NUMBER,DRAW DATE,NUMBER DRAWN 1,NUMBER DRAWN 2,NUMBER DRAWN 3,NUMBER DRAWN 4,NUMBER DRAWN 5,NUMBER DRAWN 6,BONUS NUMBER
649,1518,0,8/8/1998,3,20,21,33,35,45,26
649,1519,0,8/12/1998,15,16,38,39,41,45,8
649,1520,0,8/15/1998,12,13,15,37,41,49,45
649,1521,0,8/19/1998,1,4,8,9,47,48,24
649,1522,0,8/22/1998,12,17,21,23,38,44,14
649,1523,0,8/26/1998,1,4,22,26,37,47,7
649,1524,0,8/29/1998,8,20,22,36,47,49,45
649,1525,0,9/2/1998,9,20,26,34,44,49,18
649,1526,0,9/5/1998,4,6,29,32,33,38,1
649,1527,0,9/9/1998,10,30,37,44,47,49,11
649,1528,0,9/12/1998,5,9,10,15,21,41,42
649,1529,0,9/16/1998,8,21,23,29,30,37,3
649,1530,0,9/19/1998,13,15,26,32,34,36,33
649,1531,0,9/23/1998,1,13,26,28,29,41,43
649,1532,0,9/26/1998,13,15,28,31,35,45,4
649,1533,0,9/30/1998,10,15,22,25,32,34,37
649,1534,0,10/3/1998,1,6,17,20,33,44,26
649,1535,0,10/7/1998,1,6,14,18,25,34,41
649,1536,0,10/10/1998,3,8,21,23,33,49,37
649,1537,0,10/14/1998,6,22,28,32,42,45,10
649,1538,0,10/17/1998,10,14,15,17,23,25,26
649,1539,0,10/21/1998,4,8,15,30,41,45,26
649,1540,0,10/24/1998,19,20,21,27,34,43,3
649,1541,0,10/28/1998,9,10,23,35,42,49,28
649,1542,0,10/31/1998,3,11,24,37,38,39,42
649,1543,0,11/4/1998,15,20,21,22,26,35,31
649,1544,0,11/7/1998,14,27,31,38,45,47,44
649,1545,0,11/11/1998,3,5,6,12,14,30,19
649,1546,0,11/14/1998,4,21,23,31,43,45,25
649,1547,0,11/18/1998,1,2,6,22,36,47,41
649,1548,0,11/21/1998,2,9,21,24,35,46,5
649,1549,0,11/25/1998,6,16,17,28,45,49,3
649,1550,0,11/28/1998,3,22,25,33,39,41,21
649,1551,0,12/2/1998,1,3,5,6,24,39,16
649,1552,0,12/5/1998,4,12,15,18,19,32,27
649,1553,0,12/9/1998,17,18,19,36,41,42,25
649,1554,0,12/12/1998,10,11,20,29,43,45,39
649,1555,0,12/16/1998,11,12,16,19,26,37,33
649,1556,0,12/19/1998,6,12,17,26,38,44,14
649,1557,0,12/23/1998,3,15,17,18,24,44,23
649,1558,0,12/26/1998,2,8,10,14,18,44,23
649,1559,0,12/30/1998,10,13,16,19,25,31,23
649,1560,0,1/2/1999,6,28,33,34,36,48,27
649,1561,0,1/6/1999,6,11,30,36,37,48,24
649,1562,0,1/9/1999,1,3,18,23,24,35,29
649,1563,0,1/13/1999,1,2,6,10,14,29,3
649,1564,0,1/16/1999,1,3,5,27,30,45,4
649,1565,0,1/20/1999,1,10,16,38,44,45,20
649,1566,0,1/23/1999,4,5,9,17,30,41,20
649,1567,0,1/27/1999,12,29,38,46,48,49,7
649,1568,0,1/30/1999,4,22,23,38,42,43,49
649,1569,0,2/3/1999,10,17,19,23,25,35,6
649,1570,0,2/6/1999,6,11,20,28,33,49,47
649,1571,0,2/10/1999,9,26,32,41,48,49,7
649,1572,0,2/13/1999,7,12,30,35,44,49,39
649,1573,0,2/17/1999,8,15,27,40,45,46,34
649,1574,0,2/20/1999,9,16,27,28,32,45,43
649,1575,0,2/24/1999,2,17,19,20,26,41,11
649,1576,0,2/27/1999,12,24,25,29,39,42,3
649,1577,0,3/3/1999,2,3,5,10,26,27,35
649,1578,0,3/6/1999,14,32,35,47,48,49,13
649,1579,0,3/10/1999,7,9,10,13,15,34,47
649,1580,0,3/13/1999,5,24,30,33,37,40,31
649,1581,0,3/17/1999,7,9,12,30,41,44,24
649,1582,0,3/20/1999,2,12,16,19,36,37,18
649,1583,0,3/24/1999,22,26,32,38,45,46,10
649,1584,0,3/27/1999,15,21,32,34,36,38,13
649,1585,0,3/31/1999,3,12,18,28,31,36,14
649,1586,0,4/3/1999,11,22,24,31,32,36,2
649,1587,0,4/7/1999,2,25,38,42,45,48,20
649,1588,0,4/10/1999,4,23,33,34,36,47,16
649,1589,0,4/14/1999,17,20,28,34,40,42,11
649,1590,0,4/17/1999,24,28,29,31,36,40,25
649,1591,0,4/21/1999,13,20,22,32,39,43,5
649,1592,0,4/24/1999,2,9,16,35,41,48,29
649,1593,0,4/28/1999,11,14,16,17,19,26,35
649,1594,0,5/1/1999,6,12,18,20,30,45,40
649,1595,0,5/5/1999,1,26,29,37,40,43,38
649,1596,0,5/8/1999,3,4,9,24,46,49,8
649,1597,0,5/12/1999,2,5,18,29,35,37,24
649,1598,0,5/15/1999,2,14,28,30,38,45,1
649,1599,0,5/19/1999,2,5,18,36,37,47,13
649,1600,0,5/22/1999,2,8,12,27,37,39,11
649,1601,0,5/26/1999,14,16,31,34,36,44,13
649,1602,0,5/29/1999,2,10,12,15,18,36,14
649,1603,0,6/2/1999,3,14,22,37,46,48,43
649,1604,0,6/5/1999,13,23,24,37,46,47,10
649,1605,0,6/9/1999,9,12,22,26,29,32,4
649,1606,0,6/12/1999,10,22,37,38,41,42,43
649,1607,0,6/16/1999,9,11,12,17,33,42,30
649,1608,0,6/19/1999,10,29,31,32,38,47,21
649,1609,0,6/23/1999,9,15,22,37,40,49,33
649,1610,0,6/26/1999,5,21,29,30,36,42,11
649,1611,0,6/30/1999,5,20,26,34,37,46,12
649,1612,0,7/3/1999,2,5,11,15,31,36,41
649,1613,0,7/7/1999,12,16,20,26,43,44,24
649,1614,0,7/10/1999,17,23,30,36,48,49,42
649,1615,0,7/14/1999,5,9,12,42,48,49,36
649,1616,0,7/17/1999,8,14,39,41,42,49,13
649,1617,0,7/21/1999,4,7,12,17,24,32,21
649,1618,0,7/24/1999,4,7,10,25,35,38,13
649,1619,0,7/28/1999,7,24,28,37,48,49,8
649,1620,0,7/31/1999,5,14,26,31,38,48,6
649,1621,0,8/4/1999,4,11,19,21,23,40,44
649,1622,0,8/7/1999,4,10,23,25,39,42,11
649,1623,0,8/11/1999,19,27,33,41,43,46,42
649,1624,0,8/14/1999,6,8,12,13,18,46,3
649,1625,0,8/18/1999,4,7,13,31,36,37,28
649,1626,0,8/21/1999,11,14,16,21,32,39,36
649,1627,0,8/25/1999,4,19,27,28,32,36,15
649,1628,0,8/28/1999,17,26,36,39,44,47,4
649,1629,0,9/1/1999,1,10,17,20,33,45,8
649,1630,0,9/4/1999,2,12,40,42,45,47,28
649,1631,0,9/8/1999,9,18,22,25,42,49,44
649,1632,0,9/11/1999,2,3,6,15,39,44,33
649,1633,0,9/15/1999,3,5,13,20,27,29,36
649,1634,0,9/18/1999,4,7,25,30,42,47,41
649,1635,0,9/22/1999,2,11,24,29,42,46,23
649,1636,0,9/25/1999,2,19,36,45,46,47,22
649,1637,0,9/29/1999,3,4,13,34,35,36,49
649,1638,0,10/2/1999,13,20,23,31,44,49,17
649,1639,0,10/6/1999,15,19,27,29,42,48,22
649,1640,0,10/9/1999,1,2,14,25,41,44,39
649,1641,0,10/13/1999,24,37,41,44,45,47,31
649,1642,0,10/16/1999,15,16,23,38,41,46,40
649,1643,0,10/20/1999,5,14,17,32,40,46,42
649,1644,0,10/23/1999,9,19,36,40,42,48,22
649,1645,0,10/27/1999,2,3,22,32,33,34,5
649,1646,0,10/30/1999,18,20,27,34,39,43,21
649,1647,0,11/3/1999,5,26,30,34,41,44,4
649,1648,0,11/6/1999,15,16,22,33,34,43,11
649,1649,0,11/10/1999,2,8,20,28,41,42,25
649,1650,0,11/13/1999,5,14,20,22,40,43,38
649,1651,0,11/17/1999,21,26,27,32,42,44,17
649,1652,0,11/20/1999,2,10,14,24,31,45,23
649,1653,0,11/24/1999,1,19,22,29,35,48,16
649,1654,0,11/27/1999,8,11,14,34,41,42,1
649,1655,0,12/1/1999,6,9,12,21,27,32,10
649,1656,0,12/4/1999,3,8,9,33,39,49,35
649,1657,0,12/8/1999,7,14,24,27,29,49,5
649,1658,0,12/11/1999,4,9,11,16,17,44,31
649,1659,0,12/15/1999,2,20,24,25,35,45,14
649,1660,0,12/18/1999,7,32,35,36,47,48,15
649,1661,0,12/22/1999,22,23,32,34,36,47,45
649,1662,0,12/25/1999,2,8,42,45,47,49,28
649,1663,0,12/29/1999,6,10,15,17,28,44,49
649,1664,0,1/1/2000,2,34,36,41,43,45,4
649,1665,0,1/5/2000,3,12,22,35,40,47,19
649,1666,0,1/8/2000,6,16,27,30,34,35,13
649,1667,0,1/12/2000,6,14,20,32,37,44,24
649,1668,0,1/15/2000,1,9,15,26,47,48,13
649,1669,0,1/19/2000,2,6,27,40,41,47,37
649,1670,0,1/22/2000,4,14,18,36,39,44,11
649,1671,0,1/26/2000,12,17,25,44,45,47,43
649,1672,0,1/29/2000,6,7,22,33,36,40,9
649,1673,0,2/2/2000,8,20,34,36,41,43,31
649,1674,0,2/5/2000,4,20,24,44,46,47,14
649,1675,0,2/9/2000,3,11,16,24,36,49,45
649,1676,0,2/12/2000,7,22,25,35,40,42,11
649,1677,0,2/16/2000,11,18,25,28,34,44,14
649,1678,0,2/19/2000,7,9,13,25,27,47,14
649,1679,0,2/23/2000,1,5,29,32,37,43,44
649,1680,0,2/26/2000,3,5,10,41,43,45,8
649,1681,0,3/1/2000,4,10,14,19,22,27,18
649,1682,0,3/4/2000,10,14,16,19,23,36,2
649,1683,0,3/8/2000,11,21,27,29,39,45,34
649,1684,0,3/11/2000,3,12,26,34,37,41,38
649,1685,0,3/15/2000,4,5,26,29,30,34,22
649,1686,0,3/18/2000,4,16,19,26,35,43,47
649,1687,0,3/22/2000,3,8,17,24,27,43,10
649,1688,0,3/25/2000,10,30,31,35,43,44,46
649,1689,0,3/29/2000,10,11,12,19,41,48,34
649,1690,0,4/1/2000,3,16,32,39,46,49,19
649,1691,0,4/5/2000,5,9,12,20,25,27,39
649,1692,0,4/8/2000,5,10,24,27,30,45,2
649,1693,0,4/12/2000,10,29,34,42,46,47,40
649,1694,0,4/15/2000,1,18,25,41,47,48,3
649,1695,0,4/19/2000,12,16,32,44,47,49,42
649,1696,0,4/22/2000,7,14,20,24,28,39,31
649,1697,0,4/26/2000,5,24,28,35,38,42,36
649,1698,0,4/29/2000,1,6,19,25,33,48,27
649,1699,0,5/3/2000,12,19,33,36,40,44,24
649,1700,0,5/6/2000,11,12,19,34,36,45,6
649,1701,0,5/10/2000,13,19,23,40,45,49,15
649,1702,0,5/13/2000,2,10,11,27,33,37,7
649,1703,0,5/17/2000,1,13,23,36,37,48,16
649,1704,0,5/20/2000,3,5,8,14,27,31,18
649,1705,0,5/24/2000,22,23,24,27,30,45,33
649,1706,0,5/27/2000,11,14,18,27,30,42,22
649,1707,0,5/31/2000,2,5,11,25,32,34,39
649,1708,0,6/3/2000,4,8,18,32,38,45,30
649,1709,0,6/7/2000,7,10,27,42,43,47,44
649,1710,0,6/10/2000,1,4,16,22,32,37,33
649,1711,0,6/14/2000,5,6,21,26,33,40,22
649,1712,0,6/17/2000,5,7,9,33,41,48,43
649,1713,0,6/21/2000,11,15,29,31,34,46,7
649,1714,0,6/24/2000,1,17,21,27,40,44,36
649,1715,0,6/28/2000,3,13,22,23,24,25,7
649,1716,0,7/1/2000,10,15,17,20,31,44,4
649,1717,0,7/5/2000,11,15,19,27,40,48,16
649,1718,0,7/8/2000,5,10,12,38,40,41,11
649,1719,0,7/12/2000,16,21,31,35,42,44,25
649,1720,0,7/15/2000,4,20,28,34,42,49,25
649,1721,0,7/19/2000,15,17,32,42,43,45,9
649,1722,0,7/22/2000,1,12,18,23,42,47,26
649,1723,0,7/26/2000,2,3,25,37,39,40,46
649,1724,0,7/29/2000,5,12,19,35,37,43,2
649,1725,0,8/2/2000,2,3,12,27,31,47,11
649,1726,0,8/5/2000,11,33,37,40,45,46,17
649,1727,0,8/9/2000,9,21,39,42,45,49,25
649,1728,0,8/12/2000,3,13,14,18,29,40,48
649,1729,0,8/16/2000,10,15,16,32,33,41,9
649,1730,0,8/19/2000,2,11,14,22,25,34,6
649,1731,0,8/23/2000,6,8,14,17,32,47,10
649,1732,0,8/26/2000,10,23,35,41,43,47,16
649,1733,0,8/30/2000,18,19,29,40,43,49,13
649,1734,0,9/2/2000,4,6,12,27,28,46,18
649,1735,0,9/6/2000,20,27,31,40,42,45,32
649,1736,0,9/9/2000,9,11,19,22,24,42,12
649,1737,0,9/13/2000,2,10,27,29,31,49,46
649,1738,0,9/16/2000,15,20,36,37,46,49,45
649,1739,0,9/20/2000,3,6,21,30,36,40,14
649,1740,0,9/23/2000,2,20,22,31,37,49,27
649,1741,0,9/27/2000,1,24,29,35,40,45,34
649,1742,0,9/30/2000,15,18,20,24,31,41,1
649,1743,0,10/4/2000,7,14,19,40,43,49,13
649,1744,0,10/7/2000,6,24,25,40,41,44,16
649,1745,0,10/11/2000,5,6,21,35,38,46,15
649,1746,0,10/14/2000,1,10,14,19,38,45,18
649,1747,0,10/18/2000,2,9,11,23,27,45,17
649,1748,0,10/21/2000,38,43,44,45,46,47,17
649,1749,0,10/25/2000,7,12,16,29,37,43,49
649,1750,0,10/28/2000,3,10,23,40,43,46,42
649,1751,0,11/1/2000,9,13,21,23,36,47,15
649,1752,0,11/4/2000,5,6,11,20,25,47,34
649,1753,0,11/8/2000,12,21,33,39,47,49,46
649,1754,0,11/11/2000,21,26,29,42,44,49,33
649,1755,0,11/15/2000,24,25,28,36,37,42,40
649,1756,0,11/18/2000,5,9,23,28,29,48,26
649,1757,0,11/22/2000,4,32,36,37,40,49,42
649,1758,0,11/25/2000,12,23,24,31,45,46,33
649,1759,0,11/29/2000,6,13,23,24,31,42,27
649,1760,0,12/2/2000,3,6,20,24,36,47,34
649,1761,0,12/6/2000,2,14,21,25,32,47,22
649,1762,0,12/9/2000,9,19,21,30,38,40,33
649,1763,0,12/13/2000,14,16,18,19,34,40,45
649,1764,0,12/16/2000,4,17,27,33,34,45,42
649,1765,0,12/20/2000,13,41,42,45,46,49,48
649,1766,0,12/23/2000,11,15,24,30,31,33,25
649,1767,0,12/27/2000,6,9,17,33,43,45,37
649,1768,0,12/30/2000,7,9,17,27,31,48,41
649,1769,0,1/3/2001,5,7,12,37,39,46,22
649,1770,0,1/6/2001,17,30,37,41,43,48,34
649,1771,0,1/10/2001,17,25,40,42,45,49,33
649,1772,0,1/13/2001,3,5,33,40,45,46,21
649,1773,0,1/17/2001,3,9,11,28,29,47,37
649,1774,0,1/20/2001,4,9,10,19,26,36,30
649,1775,0,1/24/2001,14,25,26,33,36,44,7
649,1776,0,1/27/2001,26,30,32,37,41,47,8
649,1777,0,1/31/2001,3,19,29,34,38,45,40
649,1778,0,2/3/2001,15,17,21,22,43,45,34
649,1779,0,2/7/2001,9,23,29,38,39,43,45
649,1780,0,2/10/2001,9,11,36,38,46,47,12
649,1781,0,2/14/2001,12,13,14,32,41,43,6
649,1782,0,2/17/2001,9,13,27,28,38,42,20
649,1783,0,2/21/2001,5,10,23,36,40,44,18
649,1784,0,2/24/2001,5,12,25,34,35,45,36
649,1785,0,2/28/2001,6,9,17,18,20,39,27
649,1786,0,3/3/2001,1,2,4,18,28,35,8
649,1787,0,3/7/2001,19,20,22,24,38,42,41
649,1788,0,3/10/2001,5,7,8,12,23,28,39
649,1789,0,3/14/2001,6,20,31,36,38,44,4
649,1790,0,3/17/2001,9,17,19,22,29,37,24
649,1791,0,3/21/2001,4,20,21,27,42,47,43
649,1792,0,3/24/2001,1,27,31,33,35,47,41
649,1793,0,3/28/2001,12,19,32,34,39,43,35
649,1794,0,3/31/2001,1,12,13,28,32,44,47
649,1795,0,4/4/2001,1,16,17,24,31,32,15
649,1796,0,4/7/2001,2,11,25,27,40,44,28
649,1797,0,4/11/2001,2,8,11,24,30,36,5
649,1798,0,4/14/2001,3,12,14,30,33,40,36
649,1799,0,4/18/2001,11,16,20,25,46,48,5
649,1800,0,4/21/2001,16,17,19,27,30,37,6
649,1801,0,4/25/2001,11,18,20,27,39,46,45
649,1802,0,4/28/2001,9,15,26,28,33,39,8
649,1803,0,5/2/2001,1,31,38,43,45,46,40
649,1804,0,5/5/2001,19,20,23,39,40,43,47
649,1805,0,5/9/2001,3,5,7,10,30,43,23
649,1806,0,5/12/2001,3,6,25,26,42,44,2
649,1807,0,5/16/2001,11,17,29,34,37,45,19
649,1808,0,5/19/2001,7,8,18,29,34,44,37
649,1809,0,5/23/2001,5,9,15,21,42,43,32
649,1810,0,5/26/2001,2,19,25,30,41,45,21
649,1811,0,5/30/2001,9,11,12,22,37,48,8
649,1812,0,6/2/2001,5,6,11,17,29,37,32
649,1813,0,6/6/2001,3,10,17,22,24,40,46
649,1814,0,6/9/2001,1,14,23,25,30,41,43
649,1815,0,6/13/2001,7,18,22,30,36,43,24
649,1816,0,6/16/2001,14,19,20,21,24,28,32
649,1817,0,6/20/2001,2,3,13,17,23,32,39
649,1818,0,6/23/2001,3,15,24,36,42,47,49
649,1819,0,6/27/2001,1,3,19,27,30,48,11
649,1820,0,6/30/2001,3,8,15,32,46,48,44
649,1821,0,7/4/2001,3,5,9,31,40,41,47
649,1822,0,7/7/2001,5,17,29,31,33,46,20
649,1823,0,7/11/2001,9,23,27,31,35,48,1
649,1824,0,7/14/2001,8,21,25,35,40,41,5
649,1825,0,7/18/2001,5,10,13,19,22,47,30
649,1826,0,7/21/2001,1,11,22,27,33,49,10
649,1827,0,7/25/2001,6,8,13,24,34,46,12
649,1828,0,7/28/2001,15,26,29,41,46,48,23
649,1829,0,8/1/2001,6,33,39,41,42,44,25
649,1830,0,8/4/2001,1,11,15,33,36,49,5
649,1831,0,8/8/2001,16,19,29,35,36,38,47
649,1832,0,8/11/2001,12,14,16,23,24,45,11
649,1833,0,8/15/2001,14,22,27,32,40,47,26
649,1834,0,8/18/2001,5,19,26,29,40,42,14
649,1835,0,8/22/2001,5,13,15,28,31,34,18
649,1836,0,8/25/2001,1,7,18,23,29,43,4
649,1837,0,8/29/2001,7,9,22,23,37,42,36
649,1838,0,9/1/2001,7,8,18,23,47,48,49
649,1839,0,9/5/2001,8,9,21,34,42,43,5
649,1840,0,9/8/2001,4,22,25,27,39,45,31
649,1841,0,9/12/2001,7,15,34,38,43,45,29
649,1842,0,9/15/2001,4,22,24,32,42,43,18
649,1843,0,9/19/2001,10,24,25,30,40,48,21
649,1844,0,9/22/2001,10,19,27,29,33,36,23
649,1845,0,9/26/2001,2,6,12,17,39,47,8
649,1846,0,9/29/2001,2,11,16,18,21,33,5
649,1847,0,10/3/2001,19,20,22,28,40,42,1
649,1848,0,10/6/2001,1,18,27,28,43,47,11
649,1849,0,10/10/2001,9,25,42,43,46,47,16
649,1850,0,10/13/2001,14,17,22,32,36,49,16
649,1851,0,10/17/2001,18,21,25,34,36,45,11
649,1852,0,10/20/2001,9,10,22,38,43,44,20
649,1853,0,10/24/2001,4,12,21,26,43,46,16
649,1854,0,10/27/2001,18,21,25,26,32,48,38
649,1855,0,10/31/2001,12,15,29,30,45,47,8
649,1856,0,11/3/2001,4,8,14,26,29,43,16
649,1857,0,11/7/2001,2,5,13,18,29,42,35
649,1858,0,11/10/2001,3,13,17,26,33,35,23
649,1859,0,11/14/2001,1,20,27,42,46,48,32
649,1860,0,11/17/2001,4,15,21,31,41,49,43
649,1861,0,11/21/2001,2,8,12,18,24,35,43
649,1862,0,11/24/2001,2,7,21,33,39,46,15
649,1863,0,11/28/2001,1,21,29,42,45,47,8
649,1864,0,12/1/2001,2,3,6,7,18,36,14
649,1865,0,12/5/2001,10,13,31,43,47,48,44
649,1866,0,12/8/2001,2,3,4,18,28,43,15
649,1867,0,12/12/2001,18,30,31,32,43,44,37
649,1868,0,12/15/2001,1,8,18,31,34,37,27
649,1869,0,12/19/2001,10,17,19,20,25,35,11
649,1870,0,12/22/2001,14,27,34,38,44,45,24
649,1871,0,12/26/2001,3,6,9,10,13,20,29
649,1872,0,12/29/2001,25,26,34,36,43,46,9
649,1873,0,1/2/2002,8,9,15,22,26,39,30
649,1874,0,1/5/2002,4,19,20,35,41,46,27
649,1875,0,1/9/2002,8,12,15,23,28,39,43
649,1876,0,1/12/2002,1,7,13,30,34,36,38
649,1877,0,1/16/2002,13,17,18,28,37,44,32
649,1878,0,1/19/2002,7,9,22,35,40,47,36
649,1879,0,1/23/2002,1,7,8,33,40,44,28
649,1880,0,1/26/2002,3,27,31,34,35,40,22
649,1881,0,1/30/2002,2,4,6,11,37,47,22
649,1882,0,2/2/2002,11,17,22,26,43,48,27
649,1883,0,2/6/2002,1,5,14,15,20,43,32
649,1884,0,2/9/2002,7,14,20,30,35,36,10
649,1885,0,2/13/2002,1,2,6,24,40,47,7
649,1886,0,2/16/2002,16,29,34,40,46,48,3
649,1887,0,2/20/2002,4,15,21,29,30,35,8
649,1888,0,2/23/2002,7,28,38,39,44,48,6
649,1889,0,2/27/2002,4,7,16,36,39,40,13
649,1890,0,3/2/2002,3,11,13,28,40,47,16
649,1891,0,3/6/2002,7,18,20,26,28,31,13
649,1892,0,3/9/2002,4,6,16,38,44,45,9
649,1893,0,3/13/2002,12,14,20,23,43,47,3
649,1894,0,3/16/2002,2,17,24,26,35,47,41
649,1895,0,3/20/2002,3,11,12,17,29,41,23
649,1896,0,3/23/2002,2,4,9,31,36,40,3
649,1897,0,3/27/2002,17,26,30,34,43,48,46
649,1898,0,3/30/2002,1,18,26,34,42,48,7
649,1899,0,4/3/2002,3,8,29,40,43,44,17
649,1900,0,4/6/2002,1,11,14,18,20,38,37
649,1901,0,4/10/2002,3,5,24,26,33,46,11
649,1902,0,4/13/2002,15,27,35,38,44,46,23
649,1903,0,4/17/2002,19,35,36,39,44,48,11
649,1904,0,4/20/2002,18,20,27,32,34,36,3
649,1905,0,4/24/2002,7,22,35,36,41,49,40
649,1906,0,4/27/2002,3,8,12,36,40,47,21
649,1907,0,5/1/2002,1,6,25,31,33,43,49
649,1908,0,5/4/2002,15,23,38,39,44,49,18
649,1909,0,5/8/2002,1,10,30,37,44,49,39
649,1910,0,5/11/2002,9,33,36,40,46,47,35
649,1911,0,5/15/2002,1,4,14,20,41,44,9
649,1912,0,5/18/2002,13,15,24,34,42,47,23
649,1913,0,5/22/2002,4,8,9,26,34,43,48
649,1914,0,5/25/2002,12,28,31,34,36,42,30
649,1915,0,5/29/2002,2,6,8,15,24,44,21
649,1916,0,6/1/2002,7,8,12,37,46,48,41
649,1917,0,6/5/2002,1,2,9,15,20,38,13
649,1918,0,6/8/2002,2,12,19,38,43,48,13
649,1919,0,6/12/2002,3,4,15,18,34,47,45
649,1920,0,6/15/2002,20,29,38,39,42,46,23
649,1921,0,6/19/2002,5,10,34,35,36,45,18
649,1922,0,6/22/2002,12,15,18,23,24,46,9
649,1923,0,6/26/2002,2,10,20,25,44,48,27
649,1924,0,6/29/2002,8,22,41,43,48,49,46
649,1925,0,7/3/2002,25,27,28,36,37,40,17
649,1926,0,7/6/2002,10,21,23,28,31,39,7
649,1927,0,7/10/2002,1,5,7,10,26,49,19
649,1928,0,7/13/2002,19,27,29,30,40,45,4
649,1929,0,7/17/2002,3,10,16,36,39,46,42
649,1930,0,7/20/2002,9,26,28,30,37,41,11
649,1931,0,7/24/2002,2,4,8,15,22,49,31
649,1932,0,7/27/2002,1,5,13,22,28,43,9
649,1933,0,7/31/2002,9,11,27,33,40,42,25
649,1934,0,8/3/2002,4,14,24,27,30,40,38
649,1935,0,8/7/2002,2,16,21,22,28,47,18
649,1936,0,8/10/2002,13,16,18,27,43,45,25
649,1937,0,8/14/2002,11,28,33,37,40,46,16
649,1938,0,8/17/2002,14,20,22,41,43,49,16
649,1939,0,8/21/2002,4,7,13,25,37,45,33
649,1940,0,8/24/2002,2,7,21,43,44,46,29
649,1941,0,8/28/2002,2,11,20,29,30,48,38
649,1942,0,8/31/2002,6,7,10,11,14,47,28
649,1943,0,9/4/2002,2,8,10,14,31,39,30
649,1944,0,9/7/2002,3,4,8,12,24,28,31
649,1945,0,9/11/2002,2,8,12,15,28,49,21
649,1946,0,9/14/2002,6,16,23,31,34,39,24
649,1947,0,9/18/2002,4,14,39,42,46,48,26
649,1948,0,9/21/2002,3,19,29,34,35,36,11
649,1949,0,9/25/2002,2,24,33,34,36,37,48
649,1950,0,9/28/2002,5,16,17,31,38,45,1
649,1951,0,10/2/2002,1,14,16,18,38,49,13
649,1952,0,10/5/2002,12,13,16,20,24,26,1
649,1953,0,10/9/2002,12,21,23,26,34,47,3
649,1954,0,10/12/2002,6,18,23,24,28,46,38
649,1955,0,10/16/2002,2,14,23,36,46,47,25
649,1956,0,10/19/2002,10,14,20,28,32,40,33
649,1957,0,10/23/2002,7,11,24,29,32,36,42
649,1958,0,10/26/2002,5,6,14,29,33,47,43
649,1959,0,10/30/2002,5,6,13,22,29,46,8
649,1960,0,11/2/2002,4,8,11,21,27,48,3
649,1961,0,11/6/2002,2,8,19,31,43,48,46
649,1962,0,11/9/2002,12,13,30,31,44,49,45
649,1963,0,11/13/2002,6,7,16,25,40,48,17
649,1964,0,11/16/2002,20,24,26,27,33,41,8
649,1965,0,11/20/2002,21,29,32,38,40,42,47
649,1966,0,11/23/2002,7,10,15,19,24,29,25
649,1967,0,11/27/2002,7,9,11,26,35,48,28
649,1968,0,11/30/2002,1,2,12,30,37,43,47
649,1969,0,12/4/2002,1,3,4,11,34,40,47
649,1970,0,12/7/2002,1,14,26,30,33,38,21
649,1971,0,12/11/2002,5,8,13,37,40,43,26
649,1972,0,12/14/2002,7,19,21,30,36,44,39
649,1973,0,12/18/2002,10,11,26,34,40,44,5
649,1974,0,12/21/2002,26,29,35,45,48,49,27
649,1975,0,12/25/2002,1,17,19,22,36,44,21
649,1976,0,12/28/2002,12,14,15,27,28,39,34
649,1977,0,1/1/2003,2,5,32,34,38,49,7
649,1978,0,1/4/2003,5,13,21,30,37,46,18
649,1979,0,1/8/2003,1,2,12,16,28,41,11
649,1980,0,1/11/2003,5,9,26,28,32,41,40
649,1981,0,1/15/2003,15,17,25,36,38,45,14
649,1982,0,1/18/2003,4,6,11,25,30,44,21
649,1983,0,1/22/2003,18,22,26,29,35,37,24
649,1984,0,1/25/2003,9,14,17,32,39,49,36
649,1985,0,1/29/2003,1,6,29,34,41,46,10
649,1986,0,2/1/2003,1,5,29,43,44,48,16
649,1987,0,2/5/2003,7,9,33,35,45,47,36
649,1988,0,2/8/2003,15,23,24,28,30,41,5
649,1989,0,2/12/2003,8,23,29,34,40,47,4
649,1990,0,2/15/2003,3,11,12,25,32,38,36
649,1991,0,2/19/2003,3,24,27,29,32,45,6
649,1992,0,2/22/2003,2,6,17,34,46,48,49
649,1993,0,2/26/2003,1,5,18,19,24,28,30
649,1994,0,3/1/2003,5,17,22,34,40,47,45
649,1995,0,3/5/2003,6,8,19,27,45,46,34
649,1996,0,3/8/2003,8,20,22,24,33,44,30
649,1997,0,3/12/2003,16,18,21,22,32,33,5
649,1998,0,3/15/2003,7,15,29,33,40,45,39
649,1999,0,3/19/2003,2,20,30,43,44,47,4
649,2000,0,3/22/2003,5,24,31,37,38,47,10
649,2001,0,3/26/2003,4,6,7,18,46,47,36
649,2002,0,3/29/2003,5,7,18,30,37,46,19
649,2003,0,4/2/2003,1,25,32,33,34,35,7
649,2004,0,4/5/2003,15,21,31,36,44,49,5
649,2005,0,4/9/2003,8,10,15,16,31,46,25
649,2006,0,4/12/2003,5,7,9,25,28,48,27
649,2007,0,4/16/2003,8,18,21,26,42,48,31
649,2008,0,4/19/2003,4,12,40,43,48,49,27
649,2009,0,4/23/2003,6,9,14,29,34,45,49
649,2010,0,4/26/2003,3,17,20,30,32,35,6
649,2011,0,4/30/2003,6,7,19,29,43,47,24
649,2012,0,5/3/2003,5,12,31,35,37,46,9
