Survived,PassengerId,Age_categories_Missing,Age_categories_Infant,Age_categories_Child,Age_categories_Teenager,Age_categories_Young Adult,Age_categories_Adult,Age_categories_Senior,Pclass_1,Pclass_2,Pclass_3,Sex_female,Sex_male,Embarked_C,Embarked_Q,Embarked_S,SibSp_scaled,Parch_scaled,Fare_scaled,Fare_categories_0-12,Fare_categories_12-50,Fare_categories_50-100,Fare_categories_100+,Title_Master,Title_Miss,Title_Mr,Title_Mrs,Title_Officer,Title_Royalty,Cabin_type_A,Cabin_type_B,Cabin_type_C,Cabin_type_D,Cabin_type_E,Cabin_type_F,Cabin_type_G,Cabin_type_T,Cabin_type_Unknown
0,451,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.125,0.3333333333333333,0.05416439273810667,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,452,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.03897240290032268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,453,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.05416439273810667,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,454,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.0,0.17391981561855152,0,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,455,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,456,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,457,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,458,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0.125,0.0,0.10122885832000206,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
1,459,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,460,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,461,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,462,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,463,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.07514699533034619,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
0,464,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,465,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,466,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013760683560491965,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,467,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,468,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,469,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015078195816283748,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,470,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0.25,0.16666666666666666,0.03758969818624431,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,471,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014151057562208049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,472,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,473,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.3333333333333333,0.05416439273810667,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,474,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0,0.0,0.0,0.026919605597338588,0,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,475,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.019201521209409888,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,476,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.10149724044618187,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,477,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.0,0.04098927018018883,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,478,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.013752485706455927,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,479,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014679623960531627,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,480,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.16666666666666666,0.023983602730431916,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,481,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.625,0.3333333333333333,0.09154270340242172,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,482,1,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,483,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,484,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0.0,0.0,0.018713553707264782,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,485,0,0,0,0,1,0,0,1,0,0,0,1,1,0,0,0.125,0.0,0.17777475888549785,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,486,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.375,0.16666666666666666,0.049707687947515,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,487,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.125,0.0,0.17566830077223786,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,488,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.057970539254838485,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,489,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,490,0,0,1,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.031034733136428686,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
0,491,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.125,0.0,0.03897240290032268,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,492,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014151057562208049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,493,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05953203526170282,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,494,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0.0,0.0,0.09662576327876685,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,495,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,496,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.028220722145058292,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,497,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.0,0.1527664244005612,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0
0,498,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.029473237129564348,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,499,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.125,0.3333333333333333,0.29580589980036276,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,500,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015216388212891242,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,501,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,502,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,503,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.014891206669461744,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,504,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.0,0.0,0.018713553707264782,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,505,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.16883675574220638,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,506,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.125,0.0,0.2125586439344078,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
1,507,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.3333333333333333,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,508,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,509,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.04396587194327397,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,510,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.11027245763075773,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,511,0,0,0,0,1,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,512,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,513,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.05130978285055781,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,514,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.0,0.11594107850967697,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,515,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014630827210317117,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,516,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.06640417918791278,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
1,517,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0
0,518,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,519,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,520,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,521,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,0.0,0.0,0.18249984580226933,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,522,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,523,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,524,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.0,0.16666666666666666,0.11316786160148591,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0
0,525,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,526,0,0,0,0,0,1,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,527,0,0,0,0,0,1,0,0,1,0,1,0,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,528,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0.0,0.0,0.4328841690069588,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,529,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,530,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.25,0.16666666666666666,0.022446505098674838,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,531,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.050748620223090936,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,532,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,533,0,0,0,1,0,0,0,0,0,1,0,1,1,0,0,0.125,0.16666666666666666,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,534,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.0,0.3333333333333333,0.04364049521284362,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,535,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.016908073949327893,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,536,0,0,1,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.3333333333333333,0.05123658772523604,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,537,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0
1,538,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.0,0.20772776566317125,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,539,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.028302115124416098,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,540,0,0,0,0,1,0,0,1,0,0,1,0,1,0,0,0.0,0.3333333333333333,0.09661756542473082,0,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
1,541,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.0,0.3333333333333333,0.13858277060920987,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0
0,542,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.3333333333333333,0.06104473451835265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,543,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0.5,0.3333333333333333,0.06104473451835265,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,544,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,545,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.0,0.20772776566317125,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,546,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,547,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,548,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0.0,0.0,0.02705779799394608,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,549,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.04006213192611313,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,550,0,0,1,0,0,0,0,0,1,0,0,1,0,0,1,0.125,0.16666666666666666,0.07173122281533045,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1
1,551,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0.0,0.3333333333333333,0.21642978772242535,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0
0,552,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,553,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015281580671177828,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,554,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,555,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.015175789316712771,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,556,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0.0,0.0,0.051822148727810165,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,557,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.0,0.07729405233978466,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
0,558,1,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0.0,0.0,0.4440992237022602,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,559,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.16666666666666666,0.1554664461834305,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
1,560,0,0,0,0,0,1,0,0,0,1,1,0,0,0,1,0.125,0.0,0.033962538149299316,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,561,1,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,562,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,563,0,0,0,0,1,0,0,0,1,0,0,1,0,0,1,0.0,0.0,0.026350245115835676,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,564,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,565,1,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,566,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.25,0.0,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,567,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,568,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0.0,0.6666666666666666,0.04113566043083236,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,569,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014110458666029575,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,570,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015330377421392339,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,571,0,0,0,0,0,0,1,0,1,0,0,1,0,0,1,0.0,0.0,0.020494635090094415,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,572,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.25,0.0,0.10048070654571319,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
1,573,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0.0,0.0,0.051504969851415845,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0
1,574,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.0,0.015126992566498259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,575,0,0,0,1,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,576,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.028302115124416098,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,577,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.025374310111545468,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,578,0,0,0,0,0,1,0,1,0,0,1,0,0,0,1,0.125,0.0,0.1091095334796455,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0
0,579,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0.125,0.0,0.028220722145058292,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
1,580,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015468569817999833,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,581,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.125,0.16666666666666666,0.05855610025741262,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
1,582,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.16666666666666666,0.21642978772242535,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0
0,583,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,584,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.0,0.0,0.07831878409428937,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0
0,585,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.017005667449756914,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,586,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0.0,0.3333333333333333,0.1554664461834305,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0
0,587,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.0,0.0,0.02927805012870631,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,588,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.16666666666666666,0.15458810467956932,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0
0,589,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,590,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015712553569072387,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,591,0,0,0,0,1,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.013907073811135496,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,592,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0.125,0.0,0.1527664244005612,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0
0,593,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.014151057562208049,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,594,1,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0.0,0.3333333333333333,0.015126992566498259,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,595,0,0,0,0,0,1,0,0,1,0,0,1,0,0,1,0.125,0.0,0.050748620223090936,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,596,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.125,0.16666666666666666,0.04713766070721715,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,597,1,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0.0,0.0,0.06441171028315387,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1
0,598,0,0,0,0,0,1,0,0,0,1,0,1,0,0,1,0.0,0.0,0.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
0,599,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0.0,0.0,0.014102260811993537,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
1,600,0,0,0,0,0,1,0,1,0,0,0,1,1,0,0,0.125,0.0,0.11111839809247648,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0
1,601,0,0,0,0,1,0,0,0,1,0,1,0,0,0,1,0.25,0.16666666666666666,0.05270049023167135,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1
0,602,1,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0.0,0.0,0.015411575213749286,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1
